id,published,title,authors,categories,hf_papers_available,hf_papers_url,abs_url,pdf_url,local_pdf,matched_queries
2509.25449,2025-09-29T19:57:37Z,Joint Embeddings Go Temporal,Sofiane Ennadir; Siavash Golkar; Leopoldo Sarra,cs.LG; cs.AI,True,https://huggingface.co/papers/2509.25449,https://arxiv.org/abs/2509.25449,https://arxiv.org/pdf/2509.25449v1,/root/workspace/jepa/pdfs/2509.25449.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2509.24317,2025-09-29T05:55:17Z,Rethinking JEPA: Compute-Efficient Video SSL with Frozen Teachers,Xianhang Li; Chen Huang; Chun-Liang Li; Eran Malach; Josh Susskind; Vimal Thilak; Etai Littwin,cs.LG; cs.CV,True,https://huggingface.co/papers/2509.24317,https://arxiv.org/abs/2509.24317,https://arxiv.org/pdf/2509.24317v1,/root/workspace/jepa/pdfs/2509.24317.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture""; all:""V-JEPA"""
2509.23238,2025-09-27T10:38:14Z,WavJEPA: Semantic learning unlocks robust audio foundation models for raw waveforms,Goksenin Yuksel; Pierre Guetschel; Michael Tangermann; Marcel van Gerven; Kiki van der Heijden,cs.SD; eess.AS,True,https://huggingface.co/papers/2509.23238,https://arxiv.org/abs/2509.23238,https://arxiv.org/pdf/2509.23238v3,/root/workspace/jepa/pdfs/2509.23238.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2509.21595,2025-09-25T21:05:07Z,Temporal vs. Spatial: Comparing DINOv3 and V-JEPA2 Feature Representations for Video Action Analysis,Sai Varun Kodathala; Rakesh Vunnam,cs.CV; cs.AI,False,https://huggingface.co/papers/2509.21595,https://arxiv.org/abs/2509.21595,https://arxiv.org/pdf/2509.21595v1,/root/workspace/jepa/pdfs/2509.21595.pdf,"all:""V-JEPA2"""
2509.15470,2025-09-18T22:35:44Z,Self-supervised learning of imaging and clinical signatures using a multimodal joint-embedding predictive architecture,Thomas Z. Li; Aravind R. Krishnan; Lianrui Zuo; John M. Still; Kim L. Sandler; Fabien Maldonado; Thomas A. Lasko; Bennett A. Landman,cs.CV; cs.AI,False,https://huggingface.co/papers/2509.15470,https://arxiv.org/abs/2509.15470,https://arxiv.org/pdf/2509.15470v1,/root/workspace/jepa/pdfs/2509.15470.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2509.12193,2025-09-15T17:54:20Z,Domain-Adaptive Pretraining Improves Primate Behavior Recognition,Felix B. Mueller; Timo Lueddecke; Richard Vogg; Alexander S. Ecker,cs.CV,True,https://huggingface.co/papers/2509.12193,https://arxiv.org/abs/2509.12193,https://arxiv.org/pdf/2509.12193v1,/root/workspace/jepa/pdfs/2509.12193.pdf,"all:""V-JEPA"""
2509.12249,2025-09-12T05:28:29Z,Why and How Auxiliary Tasks Improve JEPA Representations,Jiacan Yu; Siyi Chen; Mingrui Liu; Nono Horiuchi; Vladimir Braverman; Zicheng Xu; Dan Haramati; Randall Balestriero,cs.LG; cs.AI,False,https://huggingface.co/papers/2509.12249,https://arxiv.org/abs/2509.12249,https://arxiv.org/pdf/2509.12249v2,/root/workspace/jepa/pdfs/2509.12249.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2509.14252,2025-09-11T03:03:57Z,LLM-JEPA: Large Language Models Meet Joint Embedding Predictive Architectures,Hai Huang; Yann LeCun; Randall Balestriero,cs.CL; cs.AI,True,https://huggingface.co/papers/2509.14252,https://arxiv.org/abs/2509.14252,https://arxiv.org/pdf/2509.14252v2,/root/workspace/jepa/pdfs/2509.14252.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture""; all:""LLM-JEPA"""
2509.06831,2025-09-08T16:04:19Z,Leveraging Generic Foundation Models for Multimodal Surgical Data Analysis,Simon Pezold; Jérôme A. Kurylec; Jan S. Liechti; Beat P. Müller; Joël L. Lavanchy,cs.CV,True,https://huggingface.co/papers/2509.06831,https://arxiv.org/abs/2509.06831,https://arxiv.org/pdf/2509.06831v1,/root/workspace/jepa/pdfs/2509.06831.pdf,"all:""V-JEPA"""
2508.10489,2025-08-14T09:46:11Z,Learning State-Space Models of Dynamic Systems from Arbitrary Data using Joint Embedding Predictive Architectures,Jonas Ulmen; Ganesh Sundaram; Daniel Görges,cs.LG,False,https://huggingface.co/papers/2508.10489,https://arxiv.org/abs/2508.10489,https://arxiv.org/pdf/2508.10489v1,/root/workspace/jepa/pdfs/2508.10489.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2508.02829,2025-08-04T18:52:17Z,Elucidating the Role of Feature Normalization in IJEPA,Adam Colton,cs.CV,False,https://huggingface.co/papers/2508.02829,https://arxiv.org/abs/2508.02829,https://arxiv.org/pdf/2508.02829v1,/root/workspace/jepa/pdfs/2508.02829.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2507.20491,2025-07-28T03:00:35Z,"Speaking in Words, Thinking in Logic: A Dual-Process Framework in QA Systems",Tuan Bui; Trong Le; Phat Thai; Sang Nguyen; Minh Hua; Ngan Pham; Thang Bui; Tho Quan,cs.CL; cs.AI; cs.SC,True,https://huggingface.co/papers/2507.20491,https://arxiv.org/abs/2507.20491,https://arxiv.org/pdf/2507.20491v1,/root/workspace/jepa/pdfs/2507.20491.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2507.19956,2025-07-26T13:57:08Z,Predicting Brain Responses To Natural Movies With Multimodal LLMs,Cesar Kadir Torrico Villanueva; Jiaxin Cindy Tu; Mihir Tripathy; Connor Lane; Rishab Iyer; Paul S. Scotti,cs.CV; cs.AI; q-bio.NC,False,https://huggingface.co/papers/2507.19956,https://arxiv.org/abs/2507.19956,https://arxiv.org/pdf/2507.19956v1,/root/workspace/jepa/pdfs/2507.19956.pdf,"all:""V-JEPA2"""
2507.18424,2025-07-24T14:01:02Z,Self-Supervised Ultrasound-Video Segmentation with Feature Prediction and 3D Localised Loss,Edward Ellis; Robert Mendel; Andrew Bulpitt; Nasim Parsa; Michael F Byrne; Sharib Ali,cs.CV,False,https://huggingface.co/papers/2507.18424,https://arxiv.org/abs/2507.18424,https://arxiv.org/pdf/2507.18424v1,/root/workspace/jepa/pdfs/2507.18424.pdf,"all:""V-JEPA"""
2507.17958,2025-07-23T22:02:56Z,VIBE: Video-Input Brain Encoder for fMRI Response Modeling,Daniel Carlström Schad; Shrey Dixit; Janis Keck; Viktor Studenyak; Aleksandr Shpilevoi; Andrej Bicanski,cs.LG; cs.AI; cs.CV,True,https://huggingface.co/papers/2507.17958,https://arxiv.org/abs/2507.17958,https://arxiv.org/pdf/2507.17958v2,/root/workspace/jepa/pdfs/2507.17958.pdf,"all:""V-JEPA"""
2507.15216,2025-07-21T03:36:58Z,Improving Joint Embedding Predictive Architecture with Diffusion Noise,Yuping Qiu; Rui Zhu; Ying-cong Chen,cs.CV,True,https://huggingface.co/papers/2507.15216,https://arxiv.org/abs/2507.15216,https://arxiv.org/pdf/2507.15216v1,/root/workspace/jepa/pdfs/2507.15216.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2507.03633,2025-07-04T15:01:34Z,From Video to EEG: Adapting Joint Embedding Predictive Architecture to Uncover Saptiotemporal Dynamics in Brain Signal Analysis,Amirabbas Hojjati; Lu Li; Ibrahim Hameed; Anis Yazidi; Pedro G. Lind; Rabindra Khadka,cs.CV; cs.AI; cs.LG,True,https://huggingface.co/papers/2507.03633,https://arxiv.org/abs/2507.03633,https://arxiv.org/pdf/2507.03633v5,/root/workspace/jepa/pdfs/2507.03633.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture""; all:""V-JEPA"""
2507.01080,2025-07-01T16:37:55Z,"Development and Comparative Evaluation of Three Artificial Intelligence Models (NLP, LLM, JEPA) for Predicting Triage in Emergency Departments: A 7-Month Retrospective Proof-of-Concept",Edouard Lansiaux; Ramy Azzouz; Emmanuel Chazard; Amélie Vromant; Eric Wiel,cs.LG; cs.PF,False,https://huggingface.co/papers/2507.01080,https://arxiv.org/abs/2507.01080,https://arxiv.org/pdf/2507.01080v2,/root/workspace/jepa/pdfs/2507.01080.pdf,"all:""LLM-JEPA"""
2506.20795,2025-06-25T19:36:45Z,How do Foundation Models Compare to Skeleton-Based Approaches for Gesture Recognition in Human-Robot Interaction?,Stephanie Käs; Anton Burenko; Louis Markert; Onur Alp Culha; Dennis Mack; Timm Linder; Bastian Leibe,cs.CV; cs.HC; cs.RO,False,https://huggingface.co/papers/2506.20795,https://arxiv.org/abs/2506.20795,https://arxiv.org/pdf/2506.20795v1,/root/workspace/jepa/pdfs/2506.20795.pdf,"all:""V-JEPA"""
2507.02915,2025-06-25T08:38:27Z,Audio-JEPA: Joint-Embedding Predictive Architecture for Audio Representation Learning,Ludovic Tuncay; Etienne Labbé; Emmanouil Benetos; Thomas Pellegrini,cs.SD; cs.AI; cs.LG; eess.AS; eess.SP,True,https://huggingface.co/papers/2507.02915,https://arxiv.org/abs/2507.02915,https://arxiv.org/pdf/2507.02915v1,/root/workspace/jepa/pdfs/2507.02915.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2506.18220,2025-06-23T00:57:43Z,Cross-Architecture Knowledge Distillation (KD) for Retinal Fundus Image Anomaly Detection on NVIDIA Jetson Nano,Berk Yilmaz; Aniruddh Aiyengar,cs.CV; cs.AI; cs.LG,False,https://huggingface.co/papers/2506.18220,https://arxiv.org/abs/2506.18220,https://arxiv.org/pdf/2506.18220v1,/root/workspace/jepa/pdfs/2506.18220.pdf,"all:""I-JEPA"""
2506.18194,2025-06-22T22:51:53Z,Joint Embedding Predictive Architecture for self-supervised pretraining on polymer molecular graphs,Francesco Piccoli; Gabriel Vogel; Jana M. Weber,cs.LG,False,https://huggingface.co/papers/2506.18194,https://arxiv.org/abs/2506.18194,https://arxiv.org/pdf/2506.18194v1,/root/workspace/jepa/pdfs/2506.18194.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2506.16216,2025-06-19T11:08:20Z,From Pixels to CSI: Distilling Latent Dynamics For Efficient Wireless Resource Management,Charbel Bou Chaaya; Abanoub M. Girgis; Mehdi Bennis,cs.LG,False,https://huggingface.co/papers/2506.16216,https://arxiv.org/abs/2506.16216,https://arxiv.org/pdf/2506.16216v1,/root/workspace/jepa/pdfs/2506.16216.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2507.00028,2025-06-17T11:46:03Z,HiT-JEPA: A Hierarchical Self-supervised Trajectory Embedding Framework for Similarity Computation,Lihuan Li; Hao Xue; Shuang Ao; Yang Song; Flora Salim,cs.LG; cs.AI; cs.CV,False,https://huggingface.co/papers/2507.00028,https://arxiv.org/abs/2507.00028,https://arxiv.org/pdf/2507.00028v1,/root/workspace/jepa/pdfs/2507.00028.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2506.09985,2025-06-11T17:57:09Z,"V-JEPA 2: Self-Supervised Video Models Enable Understanding, Prediction and Planning",Mido Assran; Adrien Bardes; David Fan; Quentin Garrido; Russell Howes; Mojtaba; Komeili; Matthew Muckley; Ammar Rizvi; Claire Roberts; Koustuv Sinha; Artem Zholus; Sergio Arnaud; Abha Gejji; Ada Martin; Francois Robert Hogan; Daniel Dugas; Piotr Bojanowski; Vasil Khalidov; Patrick Labatut; Francisco Massa; Marc Szafraniec; Kapil Krishnakumar; Yong Li; Xiaodong Ma; Sarath Chandar; Franziska Meier; Yann LeCun; Michael Rabbat; Nicolas Ballas,cs.AI; cs.CV; cs.LG; cs.RO,True,https://huggingface.co/papers/2506.09985,https://arxiv.org/abs/2506.09985,https://arxiv.org/pdf/2506.09985v1,/root/workspace/jepa/pdfs/2506.09985.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture""; all:""V-JEPA"""
2506.14782,2025-05-25T03:34:33Z,Integrating Dynamical Systems Learning with Foundational Models: A Meta-Evolutionary AI Framework for Clinical Trials,Joseph Geraci; Bessi Qorri; Christian Cumbaa; Mike Tsay; Paul Leonczyk; Luca Pani,cs.LG; q-bio.QM,False,https://huggingface.co/papers/2506.14782,https://arxiv.org/abs/2506.14782,https://arxiv.org/pdf/2506.14782v2,/root/workspace/jepa/pdfs/2506.14782.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2505.14543,2025-05-20T15:58:54Z,Time to Embed: Unlocking Foundation Models for Time Series with Channel Descriptions,Utsav Dutta; Sina Khoshfetrat Pakazad; Henrik Ohlsson,cs.LG,False,https://huggingface.co/papers/2505.14543,https://arxiv.org/abs/2505.14543,https://arxiv.org/pdf/2505.14543v1,/root/workspace/jepa/pdfs/2505.14543.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2505.03176,2025-05-06T04:39:11Z,seq-JEPA: Autoregressive Predictive Learning of Invariant-Equivariant World Models,Hafez Ghaemi; Eilif Muller; Shahab Bakhtiari,cs.CV; cs.AI; cs.LG,True,https://huggingface.co/papers/2505.03176,https://arxiv.org/abs/2505.03176,https://arxiv.org/pdf/2505.03176v3,/root/workspace/jepa/pdfs/2505.03176.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2504.16591,2025-04-23T10:16:12Z,JEPA for RL: Investigating Joint-Embedding Predictive Architectures for Reinforcement Learning,Tristan Kenneweg; Philip Kenneweg; Barbara Hammer,cs.CV,False,https://huggingface.co/papers/2504.16591,https://arxiv.org/abs/2504.16591,https://arxiv.org/pdf/2504.16591v1,/root/workspace/jepa/pdfs/2504.16591.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2504.16140,2025-04-22T02:43:00Z,SparseJEPA: Sparse Representation Learning of Joint Embedding Predictive Architectures,Max Hartman; Lav Varshney,cs.LG; cs.AI,True,https://huggingface.co/papers/2504.16140,https://arxiv.org/abs/2504.16140,https://arxiv.org/pdf/2504.16140v1,/root/workspace/jepa/pdfs/2504.16140.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2504.12721,2025-04-17T07:54:26Z,TimeCapsule: Solving the Jigsaw Puzzle of Long-Term Time Series Forecasting with Compressed Predictive Representations,Yihang Lu; Yangyang Xu; Qitao Qing; Xianwei Meng,cs.LG; cs.AI; eess.SP,False,https://huggingface.co/papers/2504.12721,https://arxiv.org/abs/2504.12721,https://arxiv.org/pdf/2504.12721v3,/root/workspace/jepa/pdfs/2504.12721.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2504.10512,2025-04-10T01:31:11Z,JEPA4Rec: Learning Effective Language Representations for Sequential Recommendation via Joint Embedding Predictive Architecture,Minh-Anh Nguyen; Dung D. Le,cs.IR; cs.AI; cs.CL,False,https://huggingface.co/papers/2504.10512,https://arxiv.org/abs/2504.10512,https://arxiv.org/pdf/2504.10512v3,/root/workspace/jepa/pdfs/2504.10512.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2504.03169,2025-04-04T04:59:10Z,REJEPA: A Novel Joint-Embedding Predictive Architecture for Efficient Remote Sensing Image Retrieval,Shabnam Choudhury; Yash Salunkhe; Sarthak Mehrotra; Biplab Banerjee,cs.CV,False,https://huggingface.co/papers/2504.03169,https://arxiv.org/abs/2504.03169,https://arxiv.org/pdf/2504.03169v2,/root/workspace/jepa/pdfs/2504.03169.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2504.01928,2025-04-02T17:38:03Z,Is the Reversal Curse a Binding Problem? Uncovering Limitations of Transformers from a Basic Generalization Failure,Boshi Wang; Huan Sun,cs.CL; cs.LG,True,https://huggingface.co/papers/2504.01928,https://arxiv.org/abs/2504.01928,https://arxiv.org/pdf/2504.01928v2,/root/workspace/jepa/pdfs/2504.01928.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2503.06380,2025-03-09T01:34:28Z,TI-JEPA: An Innovative Energy-based Joint Embedding Strategy for Text-Image Multimodal Systems,Khang H. N. Vo; Duc P. T. Nguyen; Thong Nguyen; Tho T. Quan,cs.CV; cs.CL,True,https://huggingface.co/papers/2503.06380,https://arxiv.org/abs/2503.06380,https://arxiv.org/pdf/2503.06380v1,/root/workspace/jepa/pdfs/2503.06380.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2503.01411,2025-03-03T11:05:44Z,Learning Actionable World Models for Industrial Process Control,Peng Yan; Ahmed Abdulkadir; Gerrit A. Schatte; Giulia Aguzzi; Joonsu Gha; Nikola Pascher; Matthias Rosenthal; Yunlong Gao; Benjamin F. Grewe; Thilo Stadelmann,cs.LG; cs.AI; eess.SY,False,https://huggingface.co/papers/2503.01411,https://arxiv.org/abs/2503.01411,https://arxiv.org/pdf/2503.01411v3,/root/workspace/jepa/pdfs/2503.01411.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2503.05774,2025-02-25T22:03:28Z,GeoJEPA: Towards Eliminating Augmentation- and Sampling Bias in Multimodal Geospatial Learning,Theodor Lundqvist; Ludvig Delvret,cs.LG; cs.DB,False,https://huggingface.co/papers/2503.05774,https://arxiv.org/abs/2503.05774,https://arxiv.org/pdf/2503.05774v1,/root/workspace/jepa/pdfs/2503.05774.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2502.18056,2025-02-25T10:21:49Z,Escaping The Big Data Paradigm in Self-Supervised Representation Learning,Carlos Vélez García; Miguel Cazorla; Jorge Pomares,cs.CV,False,https://huggingface.co/papers/2502.18056,https://arxiv.org/abs/2502.18056,https://arxiv.org/pdf/2502.18056v2,/root/workspace/jepa/pdfs/2502.18056.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2502.14819,2025-02-20T18:39:41Z,Learning from Reward-Free Offline Data: A Case for Planning with Latent Dynamics Models,Vlad Sobal; Wancong Zhang; Kyunghyun Cho; Randall Balestriero; Tim G. J. Rudner; Yann LeCun,cs.LG,True,https://huggingface.co/papers/2502.14819,https://arxiv.org/abs/2502.14819,https://arxiv.org/pdf/2502.14819v4,/root/workspace/jepa/pdfs/2502.14819.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2502.03933,2025-02-06T10:16:27Z,HEP-JEPA: A foundation model for collider physics using joint embedding predictive architecture,Jai Bardhan; Radhikesh Agrawal; Abhiram Tilak; Cyrin Neeraj; Subhadip Mitra,cs.LG; hep-ex; hep-ph,True,https://huggingface.co/papers/2502.03933,https://arxiv.org/abs/2502.03933,https://arxiv.org/pdf/2502.03933v1,/root/workspace/jepa/pdfs/2502.03933.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2502.01684,2025-02-02T07:42:45Z,"Predict, Cluster, Refine: A Joint Embedding Predictive Self-Supervised Framework for Graph Representation Learning",Srinitish Srinivasan; Omkumar CU,cs.LG; cs.AI; cs.SI,False,https://huggingface.co/papers/2502.01684,https://arxiv.org/abs/2502.01684,https://arxiv.org/pdf/2502.01684v4,/root/workspace/jepa/pdfs/2502.01684.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2501.14622,2025-01-24T16:41:41Z,ACT-JEPA: Novel Joint-Embedding Predictive Architecture for Efficient Policy Representation Learning,Aleksandar Vujinovic; Aleksandar Kovacevic,cs.LG; cs.AI,True,https://huggingface.co/papers/2501.14622,https://arxiv.org/abs/2501.14622,https://arxiv.org/pdf/2501.14622v4,/root/workspace/jepa/pdfs/2501.14622.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2501.04969,2025-01-09T04:47:51Z,Self-Supervised Representation Learning with Joint Embedding Predictive Architecture for Automotive LiDAR Object Detection,Haoran Zhu; Zhenyuan Dong; Kristi Topollai; Beiyao Sha; Anna Choromanska,cs.RO; cs.CV,True,https://huggingface.co/papers/2501.04969,https://arxiv.org/abs/2501.04969,https://arxiv.org/pdf/2501.04969v2,/root/workspace/jepa/pdfs/2501.04969.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2501.03005,2025-01-06T13:30:16Z,PiLaMIM: Toward Richer Visual Representations by Integrating Pixel and Latent Masked Image Modeling,Junmyeong Lee; Eui Jun Hwang; Sukmin Cho; Jong C. Park,cs.CV,False,https://huggingface.co/papers/2501.03005,https://arxiv.org/abs/2501.03005,https://arxiv.org/pdf/2501.03005v1,/root/workspace/jepa/pdfs/2501.03005.pdf,"all:""I-JEPA"""
2412.14123,2024-12-18T18:11:53Z,"AnySat: One Earth Observation Model for Many Resolutions, Scales, and Modalities",Guillaume Astruc; Nicolas Gonthier; Clement Mallet; Loic Landrieu,cs.CV,True,https://huggingface.co/papers/2412.14123,https://arxiv.org/abs/2412.14123,https://arxiv.org/pdf/2412.14123v3,/root/workspace/jepa/pdfs/2412.14123.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2412.10925,2024-12-14T18:33:29Z,Video Representation Learning with Joint-Embedding Predictive Architectures,Katrina Drozdov; Ravid Shwartz-Ziv; Yann LeCun,cs.CV; cs.AI,True,https://huggingface.co/papers/2412.10925,https://arxiv.org/abs/2412.10925,https://arxiv.org/pdf/2412.10925v1,/root/workspace/jepa/pdfs/2412.10925.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2412.05333,2024-12-05T19:00:14Z,Learning Symmetry-Independent Jet Representations via Jet-Based Joint Embedding Predictive Architecture,Subash Katel; Haoyang Li; Zihan Zhao; Raghav Kansal; Farouk Mokhtar; Javier Duarte,hep-ph; cs.LG; hep-ex; physics.data-an,True,https://huggingface.co/papers/2412.05333,https://arxiv.org/abs/2412.05333,https://arxiv.org/pdf/2412.05333v1,/root/workspace/jepa/pdfs/2412.05333.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2411.19806,2024-11-29T16:11:47Z,Zero-shot Musical Stem Retrieval with Joint-Embedding Predictive Architectures,Alain Riou; Antonin Gagneré; Gaëtan Hadjeres; Stefan Lattner; Geoffroy Peeters,cs.SD; cs.AI; eess.AS,False,https://huggingface.co/papers/2411.19806,https://arxiv.org/abs/2411.19806,https://arxiv.org/pdf/2411.19806v2,/root/workspace/jepa/pdfs/2411.19806.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2411.14808,2024-11-22T09:08:58Z,High-Resolution Image Synthesis via Next-Token Prediction,Dengsheng Chen; Jie Hu; Tiezhu Yue; Xiaoming Wei; Enhua Wu,cs.CV; cs.AI; cs.LG,True,https://huggingface.co/papers/2411.14808,https://arxiv.org/abs/2411.14808,https://arxiv.org/pdf/2411.14808v2,/root/workspace/jepa/pdfs/2411.14808.pdf,"all:""D-JEPA""; all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2411.16695,2024-11-10T01:40:42Z,Recurrent Joint Embedding Predictive Architecture with Recurrent Forward Propagation Learning,Osvaldo M Velarde; Lucas C Parra,cs.NE; cs.LG,False,https://huggingface.co/papers/2411.16695,https://arxiv.org/abs/2411.16695,https://arxiv.org/pdf/2411.16695v1,/root/workspace/jepa/pdfs/2411.16695.pdf,"all:""Joint Embedding Predictive Architecture""; all:""Joint-Embedding Predictive Architecture"""
2410.19560,2024-10-25T13:48:12Z,Connecting Joint-Embedding Predictive Architecture with Contrastive Self-supervised Learning,Shentong Mo; Shengbang Tong,cs.CV; cs.AI; cs.LG; eess.IV; eess.SP,False,https://huggingface.co/papers/2410.19560,https://arxiv.org/abs/2410.19560,https://arxiv.org/pdf/2410.19560v1,/root/workspace/jepa/pdfs/2410.19560.pdf,"all:""C-JEPA""; all:""I-JEPA"""
2410.03755,2024-10-02T05:57:10Z,Denoising with a Joint-Embedding Predictive Architecture,Dengsheng Chen; Jie Hu; Xiaoming Wei; Enhua Wu,cs.LG; cs.CV,True,https://huggingface.co/papers/2410.03755,https://arxiv.org/abs/2410.03755,https://arxiv.org/pdf/2410.03755v2,/root/workspace/jepa/pdfs/2410.03755.pdf,"all:""D-JEPA"""
2409.05929,2024-09-09T10:40:50Z,M3-JEPA: Multimodal Alignment via Multi-gate MoE based on the Joint-Embedding Predictive Architecture,Hongyang Lei; Xiaolong Cheng; Qi Qin; Dan Wang; Kun Fan; Huazhen Huang; Qingqing Gu; Yetao Wu; Zhonglin Jiang; Yong Chen; Luo Ji,cs.LG; cs.AI,True,https://huggingface.co/papers/2409.05929,https://arxiv.org/abs/2409.05929,https://arxiv.org/pdf/2409.05929v6,/root/workspace/jepa/pdfs/2409.05929.pdf,"all:""M3-JEPA"""
2408.11318,2024-08-21T03:56:27Z,TWLV-I: Analysis and Insights from Holistic Evaluation on Video Foundation Models,Hyeongmin Lee; Jin-Young Kim; Kyungjune Baek; Jihwan Kim; Hyojun Go; Seongsu Ha; Seokjin Han; Jiho Jang; Raehyuk Jung; Daewoo Kim; GeunOh Kim; JongMok Kim; Jongseok Kim; Junwan Kim; Soonwoo Kwon; Jangwon Lee; Seungjoon Park; Minjoon Seo; Jay Suh; Jaehyuk Yi; Aiden Lee,cs.CV,True,https://huggingface.co/papers/2408.11318,https://arxiv.org/abs/2408.11318,https://arxiv.org/pdf/2408.11318v2,/root/workspace/jepa/pdfs/2408.11318.pdf,"all:""V-JEPA"""
2408.07514,2024-08-14T12:48:37Z,CNN-JEPA: Self-Supervised Pretraining Convolutional Neural Networks Using Joint Embedding Predictive Architecture,András Kalapos; Bálint Gyires-Tóth,cs.CV,True,https://huggingface.co/papers/2408.07514,https://arxiv.org/abs/2408.07514,https://arxiv.org/pdf/2408.07514v2,/root/workspace/jepa/pdfs/2408.07514.pdf,"all:""I-JEPA"""
2406.09294,2024-06-13T16:30:03Z,You Don't Need Domain-Specific Data Augmentations When Scaling Self-Supervised Learning,Théo Moutakanni; Maxime Oquab; Marc Szafraniec; Maria Vakalopoulou; Piotr Bojanowski,cs.LG; cs.CV,True,https://huggingface.co/papers/2406.09294,https://arxiv.org/abs/2406.09294,https://arxiv.org/pdf/2406.09294v2,/root/workspace/jepa/pdfs/2406.09294.pdf,"all:""I-JEPA"""
2407.10311,2024-05-06T18:18:13Z,Sora and V-JEPA Have Not Learned The Complete Real World Model -- A Philosophical Analysis of Video AIs Through the Theory of Productive Imagination,Jianqiu Zhang,cs.AI; cs.CL; cs.CV,False,https://huggingface.co/papers/2407.10311,https://arxiv.org/abs/2407.10311,https://arxiv.org/pdf/2407.10311v1,/root/workspace/jepa/pdfs/2407.10311.pdf,"all:""V-JEPA"""
2404.08471,2024-02-15T18:59:11Z,Revisiting Feature Prediction for Learning Visual Representations from Video,Adrien Bardes; Quentin Garrido; Jean Ponce; Xinlei Chen; Michael Rabbat; Yann LeCun; Mahmoud Assran; Nicolas Ballas,cs.CV; cs.AI; cs.LG,True,https://huggingface.co/papers/2404.08471,https://arxiv.org/abs/2404.08471,https://arxiv.org/pdf/2404.08471v1,/root/workspace/jepa/pdfs/2404.08471.pdf,"all:""V-JEPA"""
