paper_id,title,source,published,authors,categories,hf_papers_url,arxiv_url,local_pdf,principal_argument,methodology,main_findings,limitations_or_gaps,future_opportunities,notes
2511.23428,DisMo: Disentangled Motion Representations for Open-World Motion Transfer,arxiv,2025-11-28T18:25:54Z,Thomas Ressler-Antal; Frank Fundel; Malek Ben Alaya; Stefan Andreas Baumann; Felix Krause; Ming Gui; Björn Ommer,cs.CV,https://huggingface.co/papers/2511.23428,https://arxiv.org/abs/2511.23428,/root/workspace/jepa/pdfs/2511.23428.pdf,A motion representation disentangled from static content can enable open-world motion transfer and stronger motion understanding than content-entangled video models.,DisMo learns abstract motion representations directly from raw video through an image-space reconstruction objective and connects them to existing video generators via lightweight adapters.,"The method supports motion transfer across semantically unrelated entities, improves control without the usual fidelity-versus-prompt trade-off described in prior work, and outperforms V-JEPA on cited zero-shot action-classification benchmarks.","The abstract does not quantify computational costs, failure cases, or how performance varies across different generator backbones and transfer scenarios.","Integrate the representation into more video generators, expand motion-editing applications, and probe its value on broader downstream motion benchmarks.",abstract-level synthesis
2511.18640,Health system learning achieves generalist neuroimaging models,huggingface_papers;arxiv,2025-11-23T22:34:50Z,Akhil Kondepudi; Akshay Rao; Chenhui Zhao; Yiwei Lyu; Samir Harake; Soumyanil Banerjee; Rushikesh Joshi; Anna-Katharina Meissner; Renly Hou; Cheng Jiang; Asadur Chowdury; Ashok Srinivasan; Brian Athey; Vikas Gulani; Aditya Pandey; Honglak Lee; Todd Hollon,cs.CV; cs.AI; cs.LG,https://huggingface.co/papers/2511.18640,https://arxiv.org/abs/2511.18640,/root/workspace/jepa/pdfs/2511.18640.pdf,Training directly on large-scale private clinical neuroimaging data can produce generalist medical vision models that outperform frontier public-data models on neuroimaging tasks.,The work trains NeuroVFM on 5.24 million clinical MRI and CT volumes using a scalable volumetric joint-embedding predictive architecture and then pairs it with open-source language models through lightweight visual instruction tuning for report generation.,"NeuroVFM achieves state-of-the-art performance across multiple clinical tasks, shows emergent neuroanatomic understanding and interpretable grounding, improves radiology report generation, and reduces hallucinated findings and critical errors relative to frontier models.","The abstract does not discuss external validation across institutions, data-governance constraints, or operational deployment details beyond the reported task results.","Extend health system learning across more institutions and imaging modalities, deepen safety and governance studies, and adapt the framework to additional clinical workflows.",abstract-level synthesis
2511.16567,POMA-3D: The Point Map Way to 3D Scene Understanding,arxiv,2025-11-20T17:22:51Z,Ye Mao; Weixun Luo; Ranran Huang; Junpeng Jing; Krystian Mikolajczyk,cs.CV,https://huggingface.co/papers/2511.16567,https://arxiv.org/abs/2511.16567,/root/workspace/jepa/pdfs/2511.16567.pdf,"Point maps, combined with JEPA-style multi-view consistency, can provide a strong self-supervised foundation for 3D scene understanding using geometric inputs alone.","POMA-3D learns from point maps laid out on structured 2D grids, transfers 2D priors through view-to-scene alignment, enforces cross-view consistency with POMA-JEPA, and pretrains on the new ScenePoint dataset built from room-level RGB-D scenes and 2D image scenes.","The model serves as a strong specialist and generalist 3D backbone across tasks including 3D question answering, embodied navigation, scene retrieval, and embodied localization, all using only 3D coordinates.","The abstract does not detail trade-offs against RGB-based approaches, compute demands, or which task settings benefit most from point-map pretraining.","Scale point-map pretraining further, test more embodied and 3D reasoning tasks, and explore richer multimodal extensions built on the POMA-JEPA framework.",abstract-level synthesis
2511.16333,"Beyond Generative AI: World Models for Clinical Prediction, Counterfactuals, and Planning",arxiv,2025-11-20T13:11:45Z,Mohammad Areeb Qazi; Maryam Nadeem; Mohammad Yaqub,cs.LG,https://huggingface.co/papers/2511.16333,https://arxiv.org/abs/2511.16333,/root/workspace/jepa/pdfs/2511.16333.pdf,"Clinical AI needs predictive, temporally coherent, and causally grounded world models rather than relying only on large generative models for decision support.","Review paper surveying healthcare world-model work across medical imaging, EHR-based disease progression, and robotic surgery, while introducing a four-level capability rubric from temporal prediction to planning/control.","Most reviewed systems reach temporal or action-conditioned prediction (L1-L2), while counterfactual decision support (L3) is less common and planning/control (L4) is rare.","The review highlights under-specified action spaces and safety constraints, weak interventional validation, incomplete multimodal state construction, and limited trajectory-level uncertainty calibration.",The paper calls for prediction-first clinical world models that combine generative backbones with causal or mechanical foundations for safer decision support.,abstract-level synthesis
2511.10894,DINOv3 as a Frozen Encoder for CRPS-Oriented Probabilistic Rainfall Nowcasting,arxiv,2025-11-14T02:14:08Z,Luciano Araujo Dourado Filho; Almir Moreira da Silva Neto; Anthony Miyaguchi; Rodrigo Pereira David; Rodrigo Tripodi Calumby; Lukáš Picek,cs.CV; cs.AI,https://huggingface.co/papers/2511.10894,https://arxiv.org/abs/2511.10894,/root/workspace/jepa/pdfs/2511.10894.pdf,A frozen satellite vision encoder paired with a V-JEPA-style projector and lightweight probabilistic head can deliver efficient and competitive probabilistic rainfall nowcasting.,"Attach a video projector and probabilistic head to a pretrained DINOv3-SAT493M encoder, map tokens to a discrete empirical CDF over 4-hour rainfall, optimize with Ranked Probability Score, and compare against 3D-UNET baselines.","On Weather4Cast 2025, the method reached a CRPS of 3.5102, reported as about a 26% effectiveness gain over the best 3D-UNET baseline.",Not specified in summary.,"The summary positions the approach as a promising, computationally efficient path for probabilistic rainfall nowcasting.",abstract-level synthesis
2511.09675,PriVi: Towards A General-Purpose Video Model For Primate Behavior In The Wild,huggingface_papers;arxiv,2025-11-12T19:27:40Z,Felix B. Mueller; Jan F. Meier; Timo Lueddecke; Richard Vogg; Roger L. Freixanet; Valentin Hassler; Tiffany Bosshard; Elif Karakoc; William J. O'Hearn; Sofia M. Pereira; Sandro Sehner; Kaja Wierucka; Judith Burkart; Claudia Fichtel; Julia Fischer; Alexander Gail; Catherine Hobaiter; Julia Ostner; Liran Samuni; Oliver Schülke; Neda Shahidi; Erin G. Wessling; Alexander S. Ecker,cs.CV; cs.LG,https://huggingface.co/papers/2511.09675,https://arxiv.org/abs/2511.09675,/root/workspace/jepa/pdfs/2511.09675.pdf,"A primate-centric, data-centric pretraining strategy can yield more general and label-efficient video representations for primate behavior analysis than human-centric pretrained models.","Assemble a 424-hour curated primate video dataset from research and web footage, continue pretraining V-JEPA on it, and evaluate the frozen representations with a lightweight classifier on four benchmark datasets.","The approach consistently outperforms prior work, including fully finetuned baselines, scales well with fewer labels, and provides evidence that domain-level pretraining works for video models.","The summary frames prior methods as limited in generalization, but does not state explicit limitations of PriVi itself.",The results suggest a promising path for low-label video applications and broader primate behavior research.,abstract-level synthesis
2511.08544,LeJEPA: Provable and Scalable Self-Supervised Learning Without the Heuristics,huggingface_papers;arxiv,2025-11-11T18:21:55Z,Randall Balestriero; Yann LeCun,cs.LG; cs.AI; cs.CV; stat.ML,https://huggingface.co/papers/2511.08544,https://arxiv.org/abs/2511.08544,/root/workspace/jepa/pdfs/2511.08544.pdf,"JEPA training can be simplified and stabilized by enforcing a theoretically optimal isotropic Gaussian embedding distribution, eliminating many common self-supervised heuristics.","Develop a theory of JEPA embeddings, introduce Sketched Isotropic Gaussian Regularization (SIGReg), combine it with the JEPA predictive loss as LeJEPA, and validate across more than 10 datasets and 60 architectures.","LeJEPA is presented as linear in time and memory, stable across hyperparameters and architectures, free of stop-gradient or teacher-student heuristics, and reaches 79% linear-eval accuracy with a ViT-H/14 pretrained on ImageNet-1k.","The summary emphasizes solving the lack of theory and heuristic-heavy practice in prior JEPAs, but does not describe explicit limitations of LeJEPA.","The paper aims to provide a theory-friendly, simple ecosystem that could renew interest in self-supervised pretraining as a core AI research direction.",abstract-level synthesis
2511.05622,Grounding Foundational Vision Models with 3D Human Poses for Robust Action Recognition,arxiv,2025-11-06T23:12:43Z,Nicholas Babey; Tiffany Gu; Yiheng Li; Cristian Meo; Kevin Zhu,cs.CV; cs.AI; cs.LG; cs.RO,https://huggingface.co/papers/2511.05622,https://arxiv.org/abs/2511.05622,/root/workspace/jepa/pdfs/2511.05622.pdf,Action recognition becomes more robust when predictive video representations are grounded with explicit 3D human pose information in physical space.,Fuse V-JEPA 2 representations with CoMotion human pose data and evaluate the combined model on InHARD and UCF-19-Y-OCC against three baselines.,"The fused model outperforms the baselines, with especially strong gains in complex and highly occluded scenes.","The summary critiques RGB-only action recognition as superficial, but does not state explicit limitations of the proposed model.",The findings motivate action-recognition systems that rely more on spatial grounding than on surface-level pattern matching.,abstract-level synthesis
2510.21581,Foley Control: Aligning a Frozen Latent Text-to-Audio Model to Video,huggingface_papers;arxiv,2025-10-24T15:49:54Z,Ciara Rowles; Varun Jampani; Simon Donné; Shimon Vainer; Julian Parker; Zach Evans,cs.CV; cs.SD,https://huggingface.co/papers/2510.21581,https://arxiv.org/abs/2510.21581,/root/workspace/jepa/pdfs/2510.21581.pdf,Video-guided Foley can be achieved efficiently by keeping pretrained video and text-to-audio models frozen and learning only a small cross-attention bridge between them.,"Condition a frozen Stable Audio Open DiT text-to-audio model on V-JEPA2 video embeddings through compact cross-attention inserted after text cross-attention, with pooled video tokens for lower memory use.",Foley Control achieves competitive temporal and semantic alignment with far fewer trainable parameters than recent multimodal systems while preserving prompt controllability and modularity.,The summary focuses on Video-to-Foley and does not detail broader limitations of the approach.,"The bridge design is presented as extendable to other audio modalities, including speech.",abstract-level synthesis
2510.21840,Improving the Physics of Video Generation with VJEPA-2 Reward Signal,arxiv,2025-10-22T13:40:38Z,Jianhao Yuan; Xiaofeng Zhang; Felix Friedrich; Nicolas Beltran-Velez; Melissa Hall; Reyhane Askari-Hemmat; Xiaochuang Han; Nicolas Ballas; Michal Drozdzal; Adriana Romero-Soriano,cs.CV; cs.GR,https://huggingface.co/papers/2510.21840,https://arxiv.org/abs/2510.21840,/root/workspace/jepa/pdfs/2510.21840.pdf,Self-supervised video world models can supply a reward signal that improves the physical plausibility of generated videos.,Build on the MAGI-1 video generator and guide generation with VJEPA-2 as a reward signal in a short technical report tied to the PhysicsIQ Challenge.,Using VJEPA-2 as reward improves the physics plausibility of the state-of-the-art video generator by about 6%.,"As a short technical report, the summary gives limited detail and does not spell out broader limitations.",The work suggests further use of SSL-based video world models to make generative video models more physics-aware.,abstract-level synthesis
2510.16240,Cosmos-Surg-dVRK: World Foundation Model-based Automated Online Evaluation of Surgical Robot Policy Learning,arxiv,2025-10-17T22:05:25Z,Lukas Zbinden; Nigel Nelson; Juo-Tung Chen; Xinhao Chen; Ji Woong Kim; Mahdi Azizian; Axel Krieger; Sean Huver,cs.RO,https://huggingface.co/papers/2510.16240,https://arxiv.org/abs/2510.16240,/root/workspace/jepa/pdfs/2510.16240.pdf,"A surgical world foundation model can enable automated online evaluation of robot policy learning, reducing dependence on costly and variable physical-robot testing.","Finetune the Cosmos world foundation model for surgical settings, pair it with a trained video classifier, and evaluate the pipeline on tabletop suture pad and ex-vivo porcine cholecystectomy datasets against real dVRK outcomes and human labels.","The automated pipeline shows strong correlation with real dVRK policy outcomes on suture pad tasks, good agreement between human labelers and the V-JEPA 2-derived classifier, and promising early alignment on ex-vivo cholecystectomy tasks.","Results on more complex surgical procedures are described as preliminary, and the broader real-world evaluation problem remains costly and challenging.",The platform is positioned as a path toward evaluating increasingly complex surgical procedures in simulation.,abstract-level synthesis
2510.14876,BADAS: Context Aware Collision Prediction Using Real-World Dashcam Data,huggingface_papers;arxiv,2025-10-16T16:55:30Z,Roni Goldshmidt; Hamish Scott; Lorenzo Niccolini; Shizhan Zhu; Daniel Moura; Orly Zvitia,cs.CV,https://huggingface.co/papers/2510.14876,https://arxiv.org/abs/2510.14876,/root/workspace/jepa/pdfs/2510.14876.pdf,"Collision prediction should focus on ego-vehicle threat context, and a V-JEPA2-based model trained on ego-centric dashcam data can reduce false alerts and improve prediction quality.","Create the BADAS family by re-annotating benchmarks for ego involvement and alert timing, synthesizing negatives, training V-JEPA2-based models end-to-end, and evaluating on DAD, DADA-2000, DoTA, and Nexar.","BADAS achieves state-of-the-art AP/AUC, beats a forward-collision ADAS baseline, and produces more realistic time-to-accident estimates; the authors also release an open model and benchmark re-annotations.","The summary does not describe explicit limitations of BADAS itself, focusing instead on shortcomings of prior collision prediction methods.","Released weights, code, and re-annotations are intended to support further ego-centric collision prediction research.",abstract-level synthesis
2510.05949,Gaussian Embeddings: How JEPAs Secretly Learn Your Data Density,huggingface_papers;arxiv,2025-10-07T14:06:30Z,Randall Balestriero; Nicolas Ballas; Mike Rabbat; Yann LeCun,cs.LG; cs.AI; cs.CV; stat.ML,https://huggingface.co/papers/2510.05949,https://arxiv.org/abs/2510.05949,/root/workspace/jepa/pdfs/2510.05949.pdf,"The anti-collapse term in JEPAs does more than prevent collapse: it implicitly estimates data density, enabling probability estimates from trained JEPA models.","Provide a theoretical analysis showing how sample probabilities can be computed in closed form from the model Jacobian, and validate the claim empirically across synthetic data, controlled settings, ImageNet, several JEPA-family methods, and multimodal models.","Any successfully trained JEPA can, in principle, yield efficient sample probabilities for density estimation; the authors package this use case as JEPA-SCORE and validate it across datasets and model families.",Not specified in summary.,"The method is positioned for data curation, outlier detection, and density estimation.",abstract-level synthesis
2510.03706,EmbodiSwap for Zero-Shot Robot Imitation Learning,arxiv,2025-10-04T07:11:20Z,Eadom Dessalene; Pavan Mantripragada; Michael Maynord; Yiannis Aloimonos,cs.RO; cs.AI; cs.CV; cs.LG,https://huggingface.co/papers/2510.03706,https://arxiv.org/abs/2510.03706,/root/workspace/jepa/pdfs/2510.03706.pdf,"Photorealistic synthetic robot overlays on human egocentric video, combined with a V-JEPA visual backbone, can support strong zero-shot robot imitation learning.","Generate synthetic robot-overlay datasets from human videos and robot URDFs, train a closed-loop manipulation policy on the resulting data, and compare V-JEPA with other visual backbones in real-world tests.",The V-JEPA-based zero-shot model reaches an 82% success rate in real-world tests and outperforms alternative backbones as well as the few-shot-trained pi_0 baselines discussed in the summary.,Not specified in summary.,"The released synthetic-data pipeline, datasets, and checkpoints are intended to support reproducible research and broader adoption.",abstract-level synthesis
2510.03075,What Drives Compositional Generalization in Visual Generative Models?,arxiv,2025-10-03T15:02:27Z,Karim Farid; Rajat Sahay; Yumna Ali Alnaggar; Simon Schrodi; Volker Fischer; Cordelia Schmid; Thomas Brox,cs.CV; cs.AI; cs.LG,https://huggingface.co/papers/2510.03075,https://arxiv.org/abs/2510.03075,/root/workspace/jepa/pdfs/2510.03075.pdf,Compositional generalization in visual generative models is strongly shaped by the discreteness of the training objective and by how much conditioning reveals constituent concepts during training.,"Run controlled experiments on image and video generation to study design choices affecting compositional generalization, then augment MaskGIT with an auxiliary continuous JEPA-based objective.",The study identifies two key drivers of compositional generalization and shows that adding a continuous JEPA-style objective can improve compositional performance in discrete models such as MaskGIT.,"The summary notes that the mechanisms behind compositional generalization are not fully understood, but does not describe explicit limitations of the proposed study.",The results suggest that combining discrete and continuous objectives is a useful direction for improving compositional generation.,abstract-level synthesis
2510.02311,Inferring Dynamic Physical Properties from Video Foundation Models,arxiv,2025-10-02T17:59:50Z,Guanqi Zhan; Xianzheng Ma; Weidi Xie; Andrew Zisserman,cs.CV; cs.LG,https://huggingface.co/papers/2510.02311,https://arxiv.org/abs/2510.02311,/root/workspace/jepa/pdfs/2510.02311.pdf,"Video foundation models can infer dynamic physical properties from temporal visual evidence, but they still trail methods with direct oracle cues.","Build new synthetic and real evaluation datasets for elasticity, viscosity, and dynamic friction, then compare an oracle vision-based method, prompt-based readouts on DynamiCrafter and V-JEPA-2, and prompting strategies for multimodal LLMs.","Generative and self-supervised video foundation models perform similarly overall, both remain behind the oracle method, and multimodal LLMs are currently weaker though prompt design helps.",The summary explicitly notes that the tested foundation models lag the oracle and that MLLMs are currently inferior.,"The work points to better prompting and improved video-model readouts as opportunities, and releases the dataset, model, and code.",abstract-level synthesis
2509.25449,Joint Embeddings Go Temporal,huggingface_papers;arxiv,2025-09-29T19:57:37Z,Sofiane Ennadir; Siavash Golkar; Leopoldo Sarra,cs.LG; cs.AI,https://huggingface.co/papers/2509.25449,https://arxiv.org/abs/2509.25449,/root/workspace/jepa/pdfs/2509.25449.pdf,"JEPA-style latent prediction can be adapted effectively to time series, offering a general representation learner for both classification and forecasting.",Introduce Time Series JEPA (TS-JEPA) for time-series representation learning and evaluate it on standard classification and forecasting benchmarks against current baselines.,TS-JEPA matches or surpasses state-of-the-art baselines and shows a strong balance of performance across diverse tasks.,Not specified in summary.,The paper positions TS-JEPA as groundwork for future time-series foundation models based on joint embeddings.,abstract-level synthesis
2509.23238,WavJEPA: Semantic learning unlocks robust audio foundation models for raw waveforms,huggingface_papers;arxiv,2025-09-27T10:38:14Z,Goksenin Yuksel; Pierre Guetschel; Michael Tangermann; Marcel van Gerven; Kiki van der Heijden,cs.SD; eess.AS,https://huggingface.co/papers/2509.23238,https://arxiv.org/abs/2509.23238,/root/workspace/jepa/pdfs/2509.23238.pdf,"A waveform-based JEPA focused on semantic representation learning can produce strong, efficient, and robust general-purpose audio representations directly from raw waveforms.","Propose WavJEPA for raw-waveform learning and WavJEPA-Nat as a multi-channel extension trained on simulated naturalistic scenes, then evaluate them across many downstream tasks and noisy or reverberant settings.","WavJEPA substantially outperforms state-of-the-art time-domain audio foundation models while using fewer computational resources, and WavJEPA-Nat is highly robust to reverberation and noise.","The summary focuses on overcoming prior weaknesses of waveform and noisy-environment learning, but does not spell out explicit limitations of WavJEPA itself.","The results support low-latency, robust time-domain audio foundation models for real-world applications.",abstract-level synthesis
2509.21595,Temporal vs. Spatial: Comparing DINOv3 and V-JEPA2 Feature Representations for Video Action Analysis,arxiv,2025-09-25T21:05:07Z,Sai Varun Kodathala; Rakesh Vunnam,cs.CV; cs.AI,https://huggingface.co/papers/2509.21595,https://arxiv.org/abs/2509.21595,/root/workspace/jepa/pdfs/2509.21595.pdf,"Spatial-only and temporally modeled self-supervised video features offer distinct strengths for action analysis, so model choice should depend on task demands and reliability needs.","Compares DINOv3 and V-JEPA2 on the UCF Sports dataset using classification, clustering, intra-class consistency, inter-class discrimination, and action-specific analyses.","DINOv3 delivers better clustering and stronger separation for pose-identifiable actions, while V-JEPA2 yields more even performance across action types with much lower variance.","The comparison is reported on UCF Sports and centered on two architectures, so generality beyond this dataset and model pair is not established in the summary.","Match spatial or temporal feature extractors to action type, and test whether hybrid approaches can combine DINOv3 discrimination with V-JEPA2 consistency.",abstract-level synthesis
2509.12193,Domain-Adaptive Pretraining Improves Primate Behavior Recognition,huggingface_papers;arxiv,2025-09-15T17:54:20Z,Felix B. Mueller; Timo Lueddecke; Richard Vogg; Alexander S. Ecker,cs.CV,https://huggingface.co/papers/2509.12193,https://arxiv.org/abs/2509.12193,/root/workspace/jepa/pdfs/2509.12193.pdf,Domain-adaptive pretraining on unlabeled in-domain video can materially improve primate behavior recognition beyond using a pretrained V-JEPA model alone.,"Applies self-supervised learning with a pretrained V-JEPA backbone, continues pretraining with in-domain data via domain-adaptive pretraining, and evaluates on the PanAf and ChimpACT ape-behavior datasets.","The method surpasses published state of the art on both datasets, and the summary states that most of the gain comes from the domain-adaptive pretraining stage.","The evidence in the summary is limited to two primate datasets and does not describe failure cases, annotation trade-offs, or broader animal behavior settings.","Extend domain-adaptive pretraining to other species and conservation datasets, especially where unlabeled video is abundant but labels are scarce.",abstract-level synthesis
2509.06831,Leveraging Generic Foundation Models for Multimodal Surgical Data Analysis,huggingface_papers;arxiv,2025-09-08T16:04:19Z,Simon Pezold; Jérôme A. Kurylec; Jan S. Liechti; Beat P. Müller; Joël L. Lavanchy,cs.CV,https://huggingface.co/papers/2509.06831,https://arxiv.org/abs/2509.06831,/root/workspace/jepa/pdfs/2509.06831.pdf,Generic video foundation models become more useful for surgical data science when adapted with unlabeled domain video and paired with complementary operating-room data streams.,"Uses V-JEPA as the video foundation of a multimodal model, tests pretrained and domain-finetuned variants, and adds separate encoders for additional time-resolved OR modalities across surgery prediction and phase-recognition tasks.","Domain-specific finetuning improves performance, multimodal integration helps on the in-house liver surgery data, and the pretrained video-only baseline is already competitive on HeiCo surgical phase recognition.","Results are tied to the described liver surgery and HeiCo settings, and the summary does not specify how well the approach transfers across procedures, hospitals, or modality configurations.",Broaden evaluation across surgical workflows and explore which additional OR streams are most complementary to adapted V-JEPA embeddings.,abstract-level synthesis
2508.02829,Elucidating the Role of Feature Normalization in IJEPA,arxiv,2025-08-04T18:52:17Z,Adam Colton,cs.CV,https://huggingface.co/papers/2508.02829,https://arxiv.org/abs/2508.02829,/root/workspace/jepa/pdfs/2508.02829.pdf,"Layer normalization at the IJEPA teacher output harms useful token-energy structure, and replacing it with DynTanh improves representation learning.","Analyzes the effect of teacher-side feature normalization in IJEPA, replaces layer normalization with DynTanh, inspects loss-map behavior, and evaluates on ImageNet linear probing and NYU Depth V2 depth estimation.","Feature layer normalization is associated with checkerboard artifacts and flattened token energies, while DynTanh preserves longer-tailed loss behavior and improves both ImageNet probe accuracy and depth RMSE.","The summary focuses on IJEPA and two reported downstream evaluations, so broader architectural applicability and sensitivity to other settings are not detailed.",Test energy-preserving target transformations in other JEPA-style models and study when token-energy structure matters most for downstream tasks.,abstract-level synthesis
2507.20491,"Speaking in Words, Thinking in Logic: A Dual-Process Framework in QA Systems",huggingface_papers;arxiv,2025-07-28T03:00:35Z,Tuan Bui; Trong Le; Phat Thai; Sang Nguyen; Minh Hua; Ngan Pham; Thang Bui; Tho Quan,cs.CL; cs.AI; cs.SC,https://huggingface.co/papers/2507.20491,https://arxiv.org/abs/2507.20491,/root/workspace/jepa/pdfs/2507.20491.pdf,A lightweight Text-JEPA plus symbolic solver pipeline can provide more efficient and interpretable closed-domain QA than relying only on large LLM-based systems.,"Introduces Text-JEPA for natural-language-to-first-order-logic conversion, couples it with the Z3 solver for reasoning, and evaluates the pipeline with custom conversion, reasoning, and rank-correlation metrics on domain-specific datasets.",The framework achieves competitive performance with lower computational overhead and supports transparent reasoning through structured logic representations.,"The summary emphasizes closed-domain datasets and custom metrics, and does not establish behavior for open-domain QA or more diverse reasoning settings.",Apply the dual-process design to more specialized domains and refine logic-conversion methods that preserve reasoning quality at low computational cost.,abstract-level synthesis
2507.19956,Predicting Brain Responses To Natural Movies With Multimodal LLMs,arxiv,2025-07-26T13:57:08Z,Cesar Kadir Torrico Villanueva; Jiaxin Cindy Tu; Mihir Tripathy; Connor Lane; Rishab Iyer; Paul S. Scotti,cs.CV; cs.AI; q-bio.NC,https://huggingface.co/papers/2507.19956,https://arxiv.org/abs/2507.19956,/root/workspace/jepa/pdfs/2507.19956.pdf,Ensembling temporally aligned multimodal foundation-model features can improve prediction of brain responses to natural movie stimuli.,"Extracts representations from video, speech, text, vision-text, and vision-text-audio models, aligns them to fMRI time series, maps them with a lightweight shared-plus-subject-specific encoder, and ensembles many tuned variants for the Algonauts 2025 challenge.","The final system reached a mean Pearson correlation of 0.2085 on withheld out-of-distribution movies, ranking fourth, and the authors report a last-minute optimization that could have placed second.","This is a challenge-oriented pipeline summary, and it does not disentangle the contribution of each modality or assess performance beyond the described competition setup.",Study modality-specific contributions and further optimize multimodal ensembles for out-of-distribution neural encoding of movie stimuli.,abstract-level synthesis
2507.18424,Self-Supervised Ultrasound-Video Segmentation with Feature Prediction and 3D Localised Loss,arxiv,2025-07-24T14:01:02Z,Edward Ellis; Robert Mendel; Andrew Bulpitt; Nasim Parsa; Michael F Byrne; Sharib Ali,cs.CV,https://huggingface.co/papers/2507.18424,https://arxiv.org/abs/2507.18424,/root/workspace/jepa/pdfs/2507.18424.pdf,"V-JEPA is a promising self-supervised pretraining framework for ultrasound video, and adding a 3D localisation auxiliary task improves downstream segmentation.","Adapts V-JEPA to ultrasound video data, adds a 3D localisation auxiliary objective to strengthen locality in ViT representations, and evaluates frozen-encoder segmentation under varying label availability.","The proposed auxiliary task improves segmentation performance across frozen encoder setups, with gains reported both at full data and at 10 percent of the training data.","The summary frames the work around ultrasound video segmentation and frozen-encoder experiments, without evidence here about other imaging modalities or model families.",Extend JEPA-style ultrasound pretraining to additional medical video tasks and study whether locality-focused auxiliary losses help in other low-data clinical settings.,abstract-level synthesis
2507.17958,VIBE: Video-Input Brain Encoder for fMRI Response Modeling,huggingface_papers;arxiv,2025-07-23T22:02:56Z,Daniel Carlström Schad; Shrey Dixit; Janis Keck; Viktor Studenyak; Aleksandr Shpilevoi; Andrej Bicanski,cs.LG; cs.AI; cs.CV,https://huggingface.co/papers/2507.17958,https://arxiv.org/abs/2507.17958,/root/workspace/jepa/pdfs/2507.17958.pdf,Fusing multimodal movie features with a two-stage transformer can improve fMRI response modeling for both in-distribution and out-of-distribution stimuli.,"Builds a modality-fusion transformer and a temporally decoding prediction transformer over video, audio, and text features from open-source models, trained on 65 hours of CNeuroMod movie data and ensembled across 20 seeds.","VIBE attains mean parcel-wise Pearson correlations of 0.3225 in-distribution and 0.2125 out-of-distribution, and an earlier version won Phase-1 and placed second overall in the Algonauts 2025 challenge.",The summary reports aggregate challenge-style metrics but does not isolate which modalities or architectural pieces are most responsible for performance.,"Probe modality importance, simplify the ensemble-heavy setup, and test the architecture on broader neural response prediction datasets.",abstract-level synthesis
2506.20795,How do Foundation Models Compare to Skeleton-Based Approaches for Gesture Recognition in Human-Robot Interaction?,arxiv,2025-06-25T19:36:45Z,Stephanie Käs; Anton Burenko; Louis Markert; Onur Alp Culha; Dennis Mack; Timm Linder; Bastian Leibe,cs.CV; cs.HC; cs.RO,https://huggingface.co/papers/2506.20795,https://arxiv.org/abs/2506.20795,/root/workspace/jepa/pdfs/2506.20795.pdf,"General-purpose foundation models can approach strong gesture-recognition performance, but skeleton-based methods still lead on the studied human-robot interaction task.","Compares V-JEPA, Gemini Flash 2.0, and the skeleton-based HD-GCN on NUGGET, a gesture dataset designed for intralogistics human-robot communication.","HD-GCN performs best, V-JEPA comes close when equipped with a simple task-specific head, and Gemini underperforms in zero-shot gesture recognition from textual descriptions alone.","The comparison is tied to the NUGGET dataset and the tested models, and the summary indicates zero-shot text-only prompting is insufficient for fine gesture discrimination.",Explore shared multi-task systems built on V-JEPA and develop better input representations for gesture understanding in multimodal foundation models.,abstract-level synthesis
2506.18220,Cross-Architecture Knowledge Distillation (KD) for Retinal Fundus Image Anomaly Detection on NVIDIA Jetson Nano,arxiv,2025-06-23T00:57:43Z,Berk Yilmaz; Aniruddh Aiyengar,cs.CV; cs.AI; cs.LG,https://huggingface.co/papers/2506.18220,https://arxiv.org/abs/2506.18220,/root/workspace/jepa/pdfs/2506.18220.pdf,Cross-architecture knowledge distillation can compress an I-JEPA-pretrained ViT fundus classifier into an edge-deployable CNN while retaining much of its diagnostic behavior.,"Trains an I-JEPA-pretrained ViT teacher for four-class retinal classification, distills it into a CNN student using partitioned cross-attention and group-wise linear projectors plus multi-view robust training, and targets deployment on Jetson Nano.",The student is far smaller than the teacher yet achieves 89 percent classification accuracy and retains roughly 93 percent of the teacher performance according to the summary.,The paper summary focuses on one retinal imaging classification setup and does not report broader clinical validation or deployment behavior outside the stated edge-device context.,"Validate the distillation framework on additional ophthalmic and low-resource medical imaging tasks, and assess real-world edge deployment constraints more fully.",abstract-level synthesis
2506.16216,From Pixels to CSI: Distilling Latent Dynamics For Efficient Wireless Resource Management,arxiv,2025-06-19T11:08:20Z,Charbel Bou Chaaya; Abanoub M. Girgis; Mehdi Bennis,cs.LG,https://huggingface.co/papers/2506.16216,https://arxiv.org/abs/2506.16216,/root/workspace/jepa/pdfs/2506.16216.pdf,"Coupled JEPAs can jointly model control dynamics and wireless channel dynamics, enabling more efficient wireless resource management without degrading control performance.","Uses a control JEPA and a wireless JEPA with cross-modal conditioning, then trains deep reinforcement learning for control and a power predictor for favorable scheduling based on latent CSI representations.","In synthetic multimodal simulations, the approach reduces transmit power by more than 50 percent while maintaining control performance comparable to baselines that ignore wireless optimization.","The evidence described in the summary is simulation-based and synthetic, so real-world wireless-control deployment performance remains unverified there.",Test the coupled-JEPA strategy on real communication-control systems and examine broader multimodal resource-management settings beyond the synthetic setup.,abstract-level synthesis
