paper_id,title,source,published,authors,categories,hf_papers_url,arxiv_url,local_pdf,principal_argument,methodology,main_findings,limitations_or_gaps,future_opportunities,notes
2504.16140,SparseJEPA: Sparse Representation Learning of Joint Embedding Predictive Architectures,huggingface_papers;arxiv,2025-04-22T02:43:00Z,Max Hartman; Lav Varshney,cs.LG; cs.AI,https://huggingface.co/papers/2504.16140,https://arxiv.org/abs/2504.16140,/root/workspace/jepa/pdfs/2504.16140.pdf,Adding sparsity to JEPA can produce more interpretable and semantically organized representations while retaining predictive quality.,"Introduces SparseJEPA with a sparsity-inducing penalty, trains a lightweight Vision Transformer on CIFAR-100, evaluates transfer with linear probes on classification and low-level tasks, and provides a theoretical argument based on reduced multiinformation.","The abstract reports improved and more meaningful embeddings, transfer gains across task types, and theoretical support for the grouping mechanism.","The reported evidence is centered on CIFAR-100 and a lightweight model, leaving larger-scale behavior and broader dataset coverage unspecified.",The abstract explicitly suggests extending the grouping mechanism toward new sparse and object-centric representation-learning methods.,abstract-level synthesis
2504.10512,JEPA4Rec: Learning Effective Language Representations for Sequential Recommendation via Joint Embedding Predictive Architecture,arxiv,2025-04-10T01:31:11Z,Minh-Anh Nguyen; Dung D. Le,cs.IR; cs.AI; cs.CL,https://huggingface.co/papers/2504.10512,https://arxiv.org/abs/2504.10512,/root/workspace/jepa/pdfs/2504.10512.pdf,"JEPA-enhanced language representation learning can improve sequential recommendation, especially when data is sparse or transfer is required.","Represents items as text sentences, encodes them with a modified bidirectional transformer, predicts masked-sentence representations, and uses a two-stage self-supervised training strategy.","Across six real-world datasets, JEPA4Rec reportedly outperforms prior methods, with especially strong results in cross-domain, cross-platform, and low-resource scenarios.",The abstract does not specify difficult recommendation cases that remain unsolved or the training cost of the two-stage pipeline.,The work supports more transferable recommendation systems built from JEPA-style text representations with reduced dependence on massive pretraining corpora.,abstract-level synthesis
2504.03169,REJEPA: A Novel Joint-Embedding Predictive Architecture for Efficient Remote Sensing Image Retrieval,arxiv,2025-04-04T04:59:10Z,Shabnam Choudhury; Yash Salunkhe; Sarthak Mehrotra; Biplab Banerjee,cs.CV,https://huggingface.co/papers/2504.03169,https://arxiv.org/abs/2504.03169,/root/workspace/jepa/pdfs/2504.03169.pdf,Feature-space prediction with JEPA can make remote sensing image retrieval both more accurate and more computationally efficient.,"Introduces REJEPA for unimodal remote-sensing retrieval using spatially distributed context tokens to predict target representations, with VICReg regularization to avoid collapse and promote diverse features.","The abstract reports 40-60% lower computational complexity than pixel-reconstruction baselines and sizable retrieval gains across BEN-14K and FMoW benchmarks, with sensor-agnostic generalization.","The summary emphasizes benchmark gains but does not detail weak cases, modality-shift failure modes, or deployment trade-offs beyond the reported efficiency.",The method is positioned as a scalable sensor-agnostic foundation for larger and more diverse remote-sensing retrieval systems.,abstract-level synthesis
2503.06380,TI-JEPA: An Innovative Energy-based Joint Embedding Strategy for Text-Image Multimodal Systems,huggingface_papers;arxiv,2025-03-09T01:34:28Z,Khang H. N. Vo; Duc P. T. Nguyen; Thong Nguyen; Tho T. Quan,cs.CV; cs.CL,https://huggingface.co/papers/2503.06380,https://arxiv.org/abs/2503.06380,/root/workspace/jepa/pdfs/2503.06380.pdf,An energy-based JEPA pretraining strategy can reduce the semantic gap between text and image modalities in multimodal systems.,"Introduces TI-JEPA, which uses an energy-based model framework for self-supervised text-image alignment and evaluates the approach on multiple multimodal benchmarks.",The abstract reports state-of-the-art performance on multimodal sentiment analysis and suggests promise for additional tasks such as visual question answering.,"The abstract focuses on benchmark performance and does not spell out architectural details, data scale, or settings where the approach may struggle.",The work suggests extending energy-based JEPA pretraining to a wider range of multimodal downstream tasks beyond sentiment analysis.,abstract-level synthesis
2502.03933,HEP-JEPA: A foundation model for collider physics using joint embedding predictive architecture,huggingface_papers;arxiv,2025-02-06T10:16:27Z,Jai Bardhan; Radhikesh Agrawal; Abhiram Tilak; Cyrin Neeraj; Subhadip Mitra,cs.LG; hep-ex; hep-ph,https://huggingface.co/papers/2502.03933,https://arxiv.org/abs/2502.03933,/root/workspace/jepa/pdfs/2502.03933.pdf,A transformer-based JEPA can act as a foundation model for collider physics by learning jet representations from unlabeled constituent information and transferring well to downstream jet tasks.,"Pre-trains on the 100M-jet JetClass dataset with a self-supervised JEPA-style objective that uses a subset of jet constituents as context and predicts embeddings of unseen target constituents, then evaluates on jet classification, top tagging, and quark-versus-gluon discrimination.",The pre-trained model performs well on standard jet classification benchmarks across datasets and is evaluated competitively on top tagging and light-quark-versus-gluon discrimination against baselines and state-of-the-art high-energy-physics models.,"The abstract emphasizes jet-related benchmarks and does not detail broader collider applications, error modes, or limitations beyond the evaluated downstream tasks.",Extend JEPA-style pretraining to a wider range of collider-physics tasks and study how a single pre-trained model transfers across more experimental settings.,abstract-level synthesis
2501.14622,ACT-JEPA: Novel Joint-Embedding Predictive Architecture for Efficient Policy Representation Learning,huggingface_papers;arxiv,2025-01-24T16:41:41Z,Aleksandar Vujinovic; Aleksandar Kovacevic,cs.LG; cs.AI,https://huggingface.co/papers/2501.14622,https://arxiv.org/abs/2501.14622,/root/workspace/jepa/pdfs/2501.14622.pdf,ACT-JEPA argues that combining imitation learning with JEPA-style self-supervision can produce more efficient policy representations and stronger world models than imitation learning alone.,"Trains an end-to-end architecture that jointly predicts action sequences and latent observation sequences, using JEPA to learn in latent space across multiple environments and tasks.","The method outperforms the strongest baseline in every tested environment, with up to 40% better world-model understanding and up to 10% higher task success rate; predicting latent observations also generalizes to predicting actions.",The abstract does not specify the tested environments in detail and remains focused on the imitation-learning setting rather than broader decision-making regimes.,Test the approach in more diverse control settings and further explore how latent-sequence prediction can reduce reliance on costly expert demonstrations.,abstract-level synthesis
2501.04969,Self-Supervised Representation Learning with Joint Embedding Predictive Architecture for Automotive LiDAR Object Detection,huggingface_papers;arxiv,2025-01-09T04:47:51Z,Haoran Zhu; Zhenyuan Dong; Kristi Topollai; Beiyao Sha; Anna Choromanska,cs.RO; cs.CV,https://huggingface.co/papers/2501.04969,https://arxiv.org/abs/2501.04969,/root/workspace/jepa/pdfs/2501.04969.pdf,AD-L-JEPA proposes that JEPA-style self-supervised pretraining is a better fit for automotive LiDAR object detection than directly applying contrastive or generative methods.,"Uses a non-contrastive, non-generative JEPA framework that predicts Bird's-Eye-View embeddings with explicit variance regularization, then evaluates downstream 3D object detection on KITTI3D, Waymo, and ONCE.","The method consistently improves downstream LiDAR object detection while using 1.9x-2.7x fewer GPU hours and 2.8x-4x less GPU memory than Occupancy-MAE; on ONCE it reports 1.61 mAP and 2.98 mAP gains for 100K and 500K-frame pretraining, respectively.",The abstract focuses on LiDAR 3D object detection and does not discuss other autonomous-driving tasks; code release is described as forthcoming rather than already available.,"Release the codebase, scale pretraining further, and test whether the same JEPA formulation helps additional autonomous-driving perception tasks.",abstract-level synthesis
2412.10925,Video Representation Learning with Joint-Embedding Predictive Architectures,huggingface_papers;arxiv,2024-12-14T18:33:29Z,Katrina Drozdov; Ravid Shwartz-Ziv; Yann LeCun,cs.CV; cs.AI,https://huggingface.co/papers/2412.10925,https://arxiv.org/abs/2412.10925,/root/workspace/jepa/pdfs/2412.10925.pdf,VJ-VCR argues that joint-embedding predictive architectures with variance-covariance regularization can learn abstract video representations that capture scene dynamics better than generative alternatives.,"Builds a self-supervised video JEPA with variance and covariance regularization to avoid collapse, compares its representations with those from a generative baseline, and explores latent variables for uncertain futures.","Its hidden representations outperform a generative baseline on downstream tasks that require understanding the dynamics of moving objects, and the framework supports exploratory modeling of future uncertainty with latent variables.","The abstract does not provide detailed quantitative results or benchmark breadth, and the latent-variable component is presented as an exploration rather than a fully settled solution.",Develop stronger uncertainty-aware variants and broaden the downstream evaluation of JEPA-based video representations.,abstract-level synthesis
2412.05333,Learning Symmetry-Independent Jet Representations via Jet-Based Joint Embedding Predictive Architecture,huggingface_papers;arxiv,2024-12-05T19:00:14Z,Subash Katel; Haoyang Li; Zihan Zhao; Raghav Kansal; Farouk Mokhtar; Javier Duarte,hep-ph; cs.LG; hep-ex; physics.data-an,https://huggingface.co/papers/2412.05333,https://arxiv.org/abs/2412.05333,/root/workspace/jepa/pdfs/2412.05333.pdf,"J-JEPA argues that jet representations can be learned without hand-crafted augmentations, reducing augmentation-induced bias and supporting more versatile downstream use.","Learns jet representations by predicting physical targets from an informative context in a jet-based JEPA framework, then fine-tunes the learned representations for jet tagging and compares them with task-specific alternatives.",The work positions augmentation-free JEPA training as a route to versatile jet representations and demonstrates that the learned features can be fine-tuned for jet tagging and benchmarked against task-specific representations.,"The abstract does not report quantitative gains and discusses downstream evaluation mainly through jet tagging, so evidence for broader cross-task transfer is still limited at the abstract level.",Evaluate the learned representations on more jet-physics tasks and pursue the proposed cross-task foundation-model direction.,abstract-level synthesis
2411.19806,Zero-shot Musical Stem Retrieval with Joint-Embedding Predictive Architectures,arxiv,2024-11-29T16:11:47Z,Alain Riou; Antonin Gagneré; Gaëtan Hadjeres; Stefan Lattner; Geoffroy Peeters,cs.SD; cs.AI; eess.AS,https://huggingface.co/papers/2411.19806,https://arxiv.org/abs/2411.19806,/root/workspace/jepa/pdfs/2411.19806.pdf,"This paper argues that a JEPA conditioned on arbitrary instruments can enable zero-shot musical stem retrieval, especially when paired with contrastive pretraining.","Jointly trains an encoder and predictor to model context and target stems in latent space, conditions the predictor on arbitrary instruments, and validates retrieval on MUSDB18 and MoisesDB while also probing beat tracking.","The method significantly outperforms prior baselines on both retrieval datasets, supports precise or unseen conditioning, and yields embeddings that retain temporal structure and local information on beat tracking.","The abstract focuses on stem retrieval and a beat-tracking probe, leaving broader music-understanding or generation use cases unaddressed.","Extend the conditioning scheme to more music tasks and test whether the learned embeddings support additional composition, retrieval, or analysis settings.",abstract-level synthesis
2411.16695,Recurrent Joint Embedding Predictive Architecture with Recurrent Forward Propagation Learning,arxiv,2024-11-10T01:40:42Z,Osvaldo M Velarde; Lucas C Parra,cs.NE; cs.LG,https://huggingface.co/papers/2411.16695,https://arxiv.org/abs/2411.16695,/root/workspace/jepa/pdfs/2411.16695.pdf,"A biologically inspired recurrent JEPA can learn from sequences of image fixations while avoiding representational collapse, and it can be trained without backpropagation through time via recurrent forward propagation.","Introduces a recurrent gated JEPA that predicts the next fixation representation from past fixations, provides mathematical and empirical analysis of collapse avoidance, and develops Recurrent-Forward Propagation as an exact-learning rule for a broad recurrent class.",The paper shows mathematically and empirically that the approach avoids collapse and that Recurrent-Forward Propagation can learn efficiently while sidestepping biologically unrealistic or memory-intensive training procedures.,The abstract explicitly says the work concentrates on theoretical innovations and leaves downstream-task evaluation and comparisons with biological vision for future work.,Run downstream vision experiments and study how closely the learned representations align with biological visual processing.,abstract-level synthesis
2410.19560,Connecting Joint-Embedding Predictive Architecture with Contrastive Self-supervised Learning,arxiv,2024-10-25T13:48:12Z,Shentong Mo; Shengbang Tong,cs.CV; cs.AI; cs.LG; eess.IV; eess.SP,https://huggingface.co/papers/2410.19560,https://arxiv.org/abs/2410.19560,/root/workspace/jepa/pdfs/2410.19560.pdf,C-JEPA argues that combining I-JEPA with VICReg-style regularization addresses collapse and mean-prediction weaknesses in JEPA-based visual self-supervision.,"Integrates image-based JEPA with variance-invariance-covariance regularization, then studies the resulting framework through theoretical and empirical evaluation including ImageNet-1K pretraining, linear probing, and fine-tuning.","The combined method improves the stability and quality of learned visual representations and shows faster, better convergence on ImageNet-1K linear-probing and fine-tuning evaluations.","The abstract is centered on the identified shortcomings of I-JEPA and ImageNet-1K experiments, with limited discussion of other modalities or task settings.",Explore JEPA-contrastive hybrids in broader visual benchmarks and test whether the same regularization strategy helps beyond image representation learning.,abstract-level synthesis
2410.03755,Denoising with a Joint-Embedding Predictive Architecture,huggingface_papers;arxiv,2024-10-02T05:57:10Z,Dengsheng Chen; Jie Hu; Xiaoming Wei; Enhua Wu,cs.LG; cs.CV,https://huggingface.co/papers/2410.03755,https://arxiv.org/abs/2410.03755,/root/workspace/jepa/pdfs/2410.03755.pdf,D-JEPA argues that JEPA can be turned into a strong generative model by reframing it as generalized next-token prediction and coupling it with diffusion or flow-matching losses.,"Reinterprets JEPA as masked image modeling for auto-regressive generation in latent space, adds diffusion loss to model per-token distributions, and also studies flow matching as an alternative objective.","As compute increases, D-JEPA reaches lower FID with fewer epochs and its base, large, and huge variants outperform prior generative models across ImageNet conditional-generation scales.","The abstract provides strongest evidence for ImageNet image generation, while claims about video and audio are presented as suitability rather than fully demonstrated results.",Apply the framework to video and audio generation and further compare diffusion-based and flow-matching training variants.,abstract-level synthesis
2409.05929,M3-JEPA: Multimodal Alignment via Multi-gate MoE based on the Joint-Embedding Predictive Architecture,huggingface_papers;arxiv,2024-09-09T10:40:50Z,Hongyang Lei; Xiaolong Cheng; Qi Qin; Dan Wang; Kun Fan; Huazhen Huang; Qingqing Gu; Yetao Wu; Zhonglin Jiang; Yong Chen; Luo Ji,cs.LG; cs.AI,https://huggingface.co/papers/2409.05929,https://arxiv.org/abs/2409.05929,/root/workspace/jepa/pdfs/2409.05929.pdf,"M3-JEPA argues that performing multimodal alignment in JEPA latent space, using a multi-gate mixture-of-experts predictor, can reduce modality collapse and improve open-world generalization.","Maps multimodal inputs into an output embedding space through a predictor implemented as a Multi-Gate Mixture of Experts, combines contrastive and regularization losses, and optimizes different multimodal tasks with alternative gradient descent.","The framework reports state-of-the-art results across modalities and tasks, generalizes to unseen datasets and domains, and remains computationally efficient in training and inference.","The abstract does not break down results by task or modality in detail, and the method introduces a comparatively elaborate optimization and expert-routing setup.",Use the framework as a basis for broader open-world multimodal self-supervised learning and test it on additional modality combinations and domains.,abstract-level synthesis
2408.07514,CNN-JEPA: Self-Supervised Pretraining Convolutional Neural Networks Using Joint Embedding Predictive Architecture,huggingface_papers;arxiv,2024-08-14T12:48:37Z,András Kalapos; Bálint Gyires-Tóth,cs.CV,https://huggingface.co/papers/2408.07514,https://arxiv.org/abs/2408.07514,/root/workspace/jepa/pdfs/2408.07514.pdf,"CNN-JEPA argues that joint embedding predictive pretraining can be adapted effectively to convolutional networks, offering a simpler and faster SSL alternative for CNNs.","Introduces a sparse CNN encoder for masked inputs, a fully convolutional predictor with depthwise separable convolutions, and an improved masking strategy, then evaluates a ResNet-50 setup on ImageNet-100.","CNN-JEPA reaches 73.3% linear top-1 accuracy, outperforms I-JEPA with ViT architectures on ImageNet-100, and uses 17-35% less training time while approaching BYOL, SimCLR, and VICReg accuracy levels.","The abstract highlights ImageNet-100 experiments and a standard ResNet-50 encoder, so larger-scale behavior and non-image applications are not established there.",Scale the method to larger datasets and CNN backbones and examine whether its efficiency advantages hold in broader downstream settings.,abstract-level synthesis
2407.10311,Sora and V-JEPA Have Not Learned The Complete Real World Model -- A Philosophical Analysis of Video AIs Through the Theory of Productive Imagination,arxiv,2024-05-06T18:18:13Z,Jianqiu Zhang,cs.AI; cs.CL; cs.CV,https://huggingface.co/papers/2407.10311,https://arxiv.org/abs/2407.10311,/root/workspace/jepa/pdfs/2407.10311.pdf,"This paper argues, from a Kantian philosophical perspective, that neither Sora nor V-JEPA currently achieves a complete real-world model, even though each captures part of what a coherent world understanding would require.","Performs a philosophical analysis of video AI through a theory of productive imagination, defines three components of coherent world understanding, compares Sora and V-JEPA against them, and proposes a corresponding training framework.","The analysis claims Sora lacks an a priori law of change and Kantian categories, while V-JEPA captures a context-dependent law of change but still falls short on Kantian categories and experiential integration; it also proposes a path toward an integrated imagination-understanding engine.","The contribution is conceptual rather than empirical, and its conclusions depend on the adopted philosophical framework instead of benchmark-based validation.",Translate the proposed imagination-understanding framework into trainable AI systems for reasoning and planning and test its claims empirically.,abstract-level synthesis
2311.15830,A-JEPA: Joint-Embedding Predictive Architecture Can Listen,huggingface_papers;arxiv,2023-11-27T13:53:53Z,Zhengcong Fei; Mingyuan Fan; Junshi Huang,cs.SD; cs.CV; eess.AS,https://huggingface.co/papers/2311.15830,https://arxiv.org/abs/2311.15830,/root/workspace/jepa/pdfs/2311.15830.pdf,"A-JEPA argues that JEPA-style masked latent prediction transfers effectively from vision to audio, enabling scalable self-supervised learning on spectrograms.","Encodes visible spectrogram patches with a curriculum time-frequency-aware masking strategy, uses an EMA target encoder on the full spectrogram, and fine-tunes with regularized masking on downstream datasets.","With Vision Transformer backbones, A-JEPA is described as highly scalable and achieves new state-of-the-art results on multiple audio and speech classification tasks, outperforming models that rely on externally supervised pretraining.",The abstract concentrates on spectrogram-based classification tasks and does not discuss broader audio-generation or non-ViT settings in detail.,Extend the approach to more diverse audio tasks and explore how the masking and fine-tuning strategy transfers across architectures and domains.,abstract-level synthesis
2307.12698,MC-JEPA: A Joint-Embedding Predictive Architecture for Self-Supervised Learning of Motion and Content Features,huggingface_papers;arxiv,2023-07-24T11:27:14Z,Adrien Bardes; Jean Ponce; Yann LeCun,cs.CV; cs.AI; cs.LG,https://huggingface.co/papers/2307.12698,https://arxiv.org/abs/2307.12698,/root/workspace/jepa/pdfs/2307.12698.pdf,MC-JEPA argues that jointly learning motion and content within one self-supervised JEPA framework yields richer visual representations than treating them as separate problems.,Combines an optical-flow estimation objective with a self-supervised representation-learning objective inside a shared encoder and evaluates the result on unsupervised optical-flow benchmarks plus semantic segmentation of images and videos.,"The two objectives appear to reinforce one another, producing motion-aware content features while achieving performance on par with existing unsupervised optical-flow methods and common SSL approaches on downstream segmentation tasks.",The abstract emphasizes parity with existing methods rather than clear dominance and focuses on optical flow and segmentation rather than a wider range of video tasks.,Test the shared motion-content representation on broader video-understanding problems and investigate stronger integrations of geometric and semantic objectives.,abstract-level synthesis
2301.08243,Self-Supervised Learning from Images with a Joint-Embedding Predictive Architecture,huggingface_papers;arxiv,2023-01-19T18:59:01Z,Mahmoud Assran; Quentin Duval; Ishan Misra; Piotr Bojanowski; Pascal Vincent; Michael Rabbat; Yann LeCun; Nicolas Ballas,cs.CV; cs.AI; cs.LG; eess.IV,https://huggingface.co/papers/2301.08243,https://arxiv.org/abs/2301.08243,/root/workspace/jepa/pdfs/2301.08243.pdf,I-JEPA argues that highly semantic image representations can be learned without hand-crafted augmentations by predicting target-block representations from informative image context.,"Uses a non-generative masked-image objective in which a context block predicts several large semantic target blocks, with masking design chosen to preserve informative and spatially distributed context; experiments are run with Vision Transformers on ImageNet.","The approach scales well, including a ViT-Huge/14 trained on ImageNet with 16 A100 GPUs in under 72 hours, and delivers strong downstream results on tasks ranging from linear classification to object counting and depth prediction.","The abstract focuses on image representation learning and stresses the importance of masking design, without discussing limitations outside that setting.",Use the learned semantic representations across more vision tasks and continue scaling JEPA-style pretraining to larger models and datasets.,abstract-level synthesis
