paper_id,title,source,published,authors,categories,hf_papers_url,arxiv_url,local_pdf,principal_argument,methodology,main_findings,limitations_or_gaps,future_opportunities,notes
2512.15885,Seeing Beyond Words: Self-Supervised Visual Learning for Multimodal Large Language Models,huggingface_papers;arxiv,2025-12-17T19:01:34Z,Davide Caffagni; Sara Sarto; Marcella Cornia; Lorenzo Baraldi; Pier Luigi Dovesi; Shaghayegh Roohi; Mark Granroth-Wilding; Rita Cucchiara,cs.CV; cs.AI; cs.CL; cs.MM,https://huggingface.co/papers/2512.15885,https://arxiv.org/abs/2512.15885,/root/workspace/jepa/pdfs/2512.15885.pdf,MLLMs can gain stronger visual understanding by adding JEPA-inspired self-supervised visual learning instead of relying primarily on text supervision.,"The proposed JARVIS framework integrates the I-JEPA learning paradigm into vision-language alignment, uses frozen vision foundation models as context and target encoders, and trains the predictor via early LLM layers.","Across different LLM families, JARVIS consistently improves vision-centric benchmark performance without hurting multimodal reasoning ability.","The abstract does not describe compute trade-offs, where the gains are smallest, or how much the method depends on the chosen frozen vision encoders.","Apply JEPA-style visual enhancement to broader MLLM settings, study scaling and efficiency, and probe how it changes visual reasoning behavior.",abstract-level synthesis
2512.13684,Recurrent Video Masked Autoencoders,huggingface_papers;arxiv,2025-12-15T18:59:48Z,Daniel Zoran; Nikhil Parthasarathy; Yi Yang; Drew A Hudson; Joao Carreira; Andrew Zisserman,cs.CV,https://huggingface.co/papers/2512.13684,https://arxiv.org/abs/2512.13684,/root/workspace/jepa/pdfs/2512.13684.pdf,Recurrent computation can make video masked autoencoders more efficient while preserving strong general-purpose video representations.,RVM combines an asymmetric masking objective with a transformer-based recurrent neural network and trains only with a pixel reconstruction loss to aggregate temporal information efficiently.,"The model is competitive with VideoMAE and V-JEPA on video-level tasks, matches or exceeds strong image models on geometry-heavy tasks, achieves up to 30x better parameter efficiency in the small-model regime, and supports stable long-horizon feature propagation with linear cost.",The abstract does not present full trade-offs against all baselines or identify settings where recurrent masking is weaker than attention-heavy alternatives.,"Scale recurrent video representation learning further, test more long-horizon tasks, and explore how recurrence interacts with other self-supervised objectives.",abstract-level synthesis
2512.10942,VL-JEPA: Joint Embedding Predictive Architecture for Vision-language,huggingface_papers;arxiv,2025-12-11T18:59:22Z,Delong Chen; Mustafa Shukor; Theo Moutakanni; Willy Chung; Jade Yu; Tejaswi Kasarla; Yejin Bang; Allen Bolourchi; Yann LeCun; Pascale Fung,cs.CV,https://huggingface.co/papers/2512.10942,https://arxiv.org/abs/2512.10942,/root/workspace/jepa/pdfs/2512.10942.pdf,Predicting continuous text embeddings rather than autoregressively generating tokens can make vision-language models more parameter-efficient while preserving or improving performance.,"Builds a JEPA-based vision-language model that predicts target text embeddings, uses a lightweight decoder only when text output is needed, introduces selective decoding, and compares against standard token-space training under matched encoder and data conditions.","The abstract reports stronger performance than standard token-space training with 50% fewer trainable parameters, 2.85x fewer decoding operations with similar quality under selective decoding, superior average results to CLIP, SigLIP2, and Perception Encoder on video classification and retrieval, and VQA performance comparable to classical VLMs with 1.6B parameters.","The abstract highlights selected classification, retrieval, and VQA evaluations, but does not detail broader generative-language behavior or other deployment tradeoffs.",Extend JEPA-style vision-language learning to richer multimodal tasks and further exploit adaptive decoding for efficient inference.,abstract-level synthesis
2512.07168,JEPA as a Neural Tokenizer: Learning Robust Speech Representations with Density Adaptive Attention,huggingface_papers;arxiv,2025-12-08T05:01:51Z,Georgios Ioannides; Christos Constantinou; Aman Chadha; Aaron Elkins; Linsey Pang; Ravid Shwartz-Ziv; Yann LeCun,cs.SD; cs.AI; cs.LG; eess.AS,https://huggingface.co/papers/2512.07168,https://arxiv.org/abs/2512.07168,/root/workspace/jepa/pdfs/2512.07168.pdf,A JEPA-based latent prediction stage combined with density-adaptive attention can learn robust speech representations that also support efficient neural tokenization.,"Uses a two-stage framework: first JEPA with density adaptive attention learns semantic audio features via masked latent prediction, then finite scalar quantization, mixed-radix packing, and a HiFi-GAN decoder produce reversible tokens and waveform reconstruction.",The abstract says the method discovers hierarchical speech structure with adaptive temporal feature selection at 2.5 Hz and yields reversible compressed tokens at 47.5 tokens/sec that are competitive with and often more efficient than existing neural audio codecs.,"The abstract does not name benchmark datasets or downstream speech tasks, so empirical scope is only broadly described there.",Develop language-model-friendly speech tokenizers and compressed audio representations building on JEPA-style latent speech learning.,abstract-level synthesis
2512.06628,MIND-V: Hierarchical World Model for Long-Horizon Robotic Manipulation with RL-based Physical Alignment,huggingface_papers;arxiv,2025-12-07T02:28:06Z,Ruicheng Zhang; Mingyang Zhang; Jun Zhou; Zhangrui Guo; Zunnan Xu; Xiaofan Liu; Zhizhou Zhong; Puxin Yan; Haocheng Luo; Xiu Li,cs.RO; cs.CV,https://huggingface.co/papers/2512.06628,https://arxiv.org/abs/2512.06628,/root/workspace/jepa/pdfs/2512.06628.pdf,A hierarchical world model with explicit semantic reasoning and RL-based physical alignment can synthesize more plausible long-horizon robotic manipulation videos and support policy learning.,"MIND-V combines a Semantic Reasoning Hub, a Behavioral Semantic Bridge, a Motor Video Generator, staged visual future rollouts, and GRPO post-training with a Physical Foresight Coherence reward that uses V-JEPA2 as a physics referee.",The abstract reports state-of-the-art performance in long-horizon simulation and meaningful value for downstream policy learning while emphasizing physically plausible and logically coherent video synthesis.,"The evidence described in the abstract is mainly simulation-based, with no detailed real-world robotic deployment or component-level quantitative breakdown.","Test the framework on physical robots, expand autonomous embodied data synthesis, and study how world-model planning and physical alignment interact at larger scales.",abstract-level synthesis
2512.06232,Opinion: Learning Intuitive Physics May Require More than Visual Data,arxiv,2025-12-06T00:49:41Z,Ellen Su; Solim Legris; Todd M. Gureckis; Mengye Ren,cs.CV; cs.LG,https://huggingface.co/papers/2512.06232,https://arxiv.org/abs/2512.06232,/root/workspace/jepa/pdfs/2512.06232.pdf,Improving intuitive-physics learning may require more than changing visual data volume or distribution for current V-JEPA-style models.,"The authors pretrain a V-JEPA model on the developmentally realistic, egocentric SAYCam dataset and evaluate the resulting representations on the IntPhys2 benchmark.","Training on SAYCam, despite its developmental realism, does not produce significant gains on IntPhys2, suggesting that data distribution and volume alone are insufficient for current architectures.","The abstract is limited to one dataset framing and benchmark setting, and leaves open whether different architectures, objectives, or nonvisual signals would change the outcome.","Investigate multimodal learning, architectural changes, and alternative training objectives for intuitive physics beyond visual-only pretraining.",abstract-level synthesis
2511.23428,DisMo: Disentangled Motion Representations for Open-World Motion Transfer,arxiv,2025-11-28T18:25:54Z,Thomas Ressler-Antal; Frank Fundel; Malek Ben Alaya; Stefan Andreas Baumann; Felix Krause; Ming Gui; Björn Ommer,cs.CV,https://huggingface.co/papers/2511.23428,https://arxiv.org/abs/2511.23428,/root/workspace/jepa/pdfs/2511.23428.pdf,A motion representation disentangled from static content can enable open-world motion transfer and stronger motion understanding than content-entangled video models.,DisMo learns abstract motion representations directly from raw video through an image-space reconstruction objective and connects them to existing video generators via lightweight adapters.,"The method supports motion transfer across semantically unrelated entities, improves control without the usual fidelity-versus-prompt trade-off described in prior work, and outperforms V-JEPA on cited zero-shot action-classification benchmarks.","The abstract does not quantify computational costs, failure cases, or how performance varies across different generator backbones and transfer scenarios.","Integrate the representation into more video generators, expand motion-editing applications, and probe its value on broader downstream motion benchmarks.",abstract-level synthesis
2511.18640,Health system learning achieves generalist neuroimaging models,huggingface_papers;arxiv,2025-11-23T22:34:50Z,Akhil Kondepudi; Akshay Rao; Chenhui Zhao; Yiwei Lyu; Samir Harake; Soumyanil Banerjee; Rushikesh Joshi; Anna-Katharina Meissner; Renly Hou; Cheng Jiang; Asadur Chowdury; Ashok Srinivasan; Brian Athey; Vikas Gulani; Aditya Pandey; Honglak Lee; Todd Hollon,cs.CV; cs.AI; cs.LG,https://huggingface.co/papers/2511.18640,https://arxiv.org/abs/2511.18640,/root/workspace/jepa/pdfs/2511.18640.pdf,Training directly on large-scale private clinical neuroimaging data can produce generalist medical vision models that outperform frontier public-data models on neuroimaging tasks.,The work trains NeuroVFM on 5.24 million clinical MRI and CT volumes using a scalable volumetric joint-embedding predictive architecture and then pairs it with open-source language models through lightweight visual instruction tuning for report generation.,"NeuroVFM achieves state-of-the-art performance across multiple clinical tasks, shows emergent neuroanatomic understanding and interpretable grounding, improves radiology report generation, and reduces hallucinated findings and critical errors relative to frontier models.","The abstract does not discuss external validation across institutions, data-governance constraints, or operational deployment details beyond the reported task results.","Extend health system learning across more institutions and imaging modalities, deepen safety and governance studies, and adapt the framework to additional clinical workflows.",abstract-level synthesis
2511.18424,CrossJEPA: Cross-Modal Joint-Embedding Predictive Architecture for Efficient 3D Representation Learning from 2D Images,arxiv,2025-11-23T12:40:04Z,Avishka Perera; Kumal Hewagamage; Saeedha Nazar; Kavishka Abeywardana; Hasitha Gallella; Ranga Rodrigo; Mohamed Afham,cs.CV,https://huggingface.co/papers/2511.18424,https://arxiv.org/abs/2511.18424,/root/workspace/jepa/pdfs/2511.18424.pdf,Cross-modal JEPA pretraining can turn 2D image supervision into an efficient route for strong 3D representation learning from point clouds.,"Introduces CrossJEPA, which distills embeddings from a frozen image foundation model into a point-cloud encoder by predicting rendered 2D view embeddings, with cross-domain projection conditioning and cached target embeddings for efficiency.","The abstract reports new state-of-the-art linear-probing accuracy on ModelNet40 (94.2%) and ScanObjectNN (88.3%) using 14.1M pretraining parameters and about six hours on a single GPU, while emphasizing memory and compute efficiency.",The evidence emphasized in the abstract centers on linear probing over two 3D benchmarks; broader 3D tasks are not discussed there.,Apply cross-modal JEPA distillation to additional 3D tasks and further exploit efficient frozen-teacher pretraining in resource-constrained settings.,abstract-level synthesis
2511.17354,DSeq-JEPA: Discriminative Sequential Joint-Embedding Predictive Architecture,huggingface_papers;arxiv,2025-11-21T16:18:50Z,Xiangteng He; Shunsuke Sakai; Shivam Chandhok; Sara Beery; Kun Yuan; Nicolas Padoy; Tatsuhito Hasegawa; Leonid Sigal,cs.CV,https://huggingface.co/papers/2511.17354,https://arxiv.org/abs/2511.17354,/root/workspace/jepa/pdfs/2511.17354.pdf,Sequentially predicting image regions in discriminative order can overcome the limitations of parallel I-JEPA prediction and yield stronger visual representations.,"Proposes DSeq-JEPA, which uses attention-derived saliency to identify primary discriminative regions and then predicts later regions sequentially in a curriculum-like order, with evaluations across classification, fine-grained recognition, detection, segmentation, and reasoning tasks.",The abstract states that DSeq-JEPA consistently learns more discriminative and generalizable representations than I-JEPA variants across the evaluated tasks.,The summary focuses on comparisons with I-JEPA variants on visual tasks and does not discuss possible computational tradeoffs in the abstract.,Explore sequential discriminative prediction in broader self-supervised visual learning and reasoning settings.,abstract-level synthesis
2511.16567,POMA-3D: The Point Map Way to 3D Scene Understanding,arxiv,2025-11-20T17:22:51Z,Ye Mao; Weixun Luo; Ranran Huang; Junpeng Jing; Krystian Mikolajczyk,cs.CV,https://huggingface.co/papers/2511.16567,https://arxiv.org/abs/2511.16567,/root/workspace/jepa/pdfs/2511.16567.pdf,"Point maps, combined with JEPA-style multi-view consistency, can provide a strong self-supervised foundation for 3D scene understanding using geometric inputs alone.","POMA-3D learns from point maps laid out on structured 2D grids, transfers 2D priors through view-to-scene alignment, enforces cross-view consistency with POMA-JEPA, and pretrains on the new ScenePoint dataset built from room-level RGB-D scenes and 2D image scenes.","The model serves as a strong specialist and generalist 3D backbone across tasks including 3D question answering, embodied navigation, scene retrieval, and embodied localization, all using only 3D coordinates.","The abstract does not detail trade-offs against RGB-based approaches, compute demands, or which task settings benefit most from point-map pretraining.","Scale point-map pretraining further, test more embodied and 3D reasoning tasks, and explore richer multimodal extensions built on the POMA-JEPA framework.",abstract-level synthesis
2511.16333,"Beyond Generative AI: World Models for Clinical Prediction, Counterfactuals, and Planning",arxiv,2025-11-20T13:11:45Z,Mohammad Areeb Qazi; Maryam Nadeem; Mohammad Yaqub,cs.LG,https://huggingface.co/papers/2511.16333,https://arxiv.org/abs/2511.16333,/root/workspace/jepa/pdfs/2511.16333.pdf,"Clinical AI needs predictive, temporally coherent, and causally grounded world models rather than relying only on large generative models for decision support.","Review paper surveying healthcare world-model work across medical imaging, EHR-based disease progression, and robotic surgery, while introducing a four-level capability rubric from temporal prediction to planning/control.","Most reviewed systems reach temporal or action-conditioned prediction (L1-L2), while counterfactual decision support (L3) is less common and planning/control (L4) is rare.","The review highlights under-specified action spaces and safety constraints, weak interventional validation, incomplete multimodal state construction, and limited trajectory-level uncertainty calibration.",The paper calls for prediction-first clinical world models that combine generative backbones with causal or mechanical foundations for safer decision support.,abstract-level synthesis
2511.10894,DINOv3 as a Frozen Encoder for CRPS-Oriented Probabilistic Rainfall Nowcasting,arxiv,2025-11-14T02:14:08Z,Luciano Araujo Dourado Filho; Almir Moreira da Silva Neto; Anthony Miyaguchi; Rodrigo Pereira David; Rodrigo Tripodi Calumby; Lukáš Picek,cs.CV; cs.AI,https://huggingface.co/papers/2511.10894,https://arxiv.org/abs/2511.10894,/root/workspace/jepa/pdfs/2511.10894.pdf,A frozen satellite vision encoder paired with a V-JEPA-style projector and lightweight probabilistic head can deliver efficient and competitive probabilistic rainfall nowcasting.,"Attach a video projector and probabilistic head to a pretrained DINOv3-SAT493M encoder, map tokens to a discrete empirical CDF over 4-hour rainfall, optimize with Ranked Probability Score, and compare against 3D-UNET baselines.","On Weather4Cast 2025, the method reached a CRPS of 3.5102, reported as about a 26% effectiveness gain over the best 3D-UNET baseline.",Not specified in summary.,"The summary positions the approach as a promising, computationally efficient path for probabilistic rainfall nowcasting.",abstract-level synthesis
2511.09783,Koopman Invariants as Drivers of Emergent Time-Series Clustering in Joint-Embedding Predictive Architectures,arxiv,2025-11-12T22:33:56Z,Pablo Ruiz-Morales; Dries Vanoost; Davy Pissoort; Mathias Verbeke,cs.LG; cs.AI,https://huggingface.co/papers/2511.09783,https://arxiv.org/abs/2511.09783,/root/workspace/jepa/pdfs/2511.09783.pdf,"JEPA time-series clustering can be explained by the predictive objective implicitly learning Koopman invariants, rather than by an unexplained emergent effect.","Develops a theoretical analysis showing when an idealized JEPA loss is minimized by regime-indicator representations tied to Koopman eigenfunctions, and validates the explanation on synthetic data with known dynamics.","The abstract claims the theory explains regime clustering, identifies a near-identity linear predictor as the key inductive bias for learning invariants, and links predictor design to representation disentanglement.","Validation is described on synthetic data and an idealized theoretical setting, with no real-world time-series evaluation mentioned in the abstract.",Use the Koopman-based perspective to design more interpretable and robust JEPA models for time-series analysis.,abstract-level synthesis
2511.09675,PriVi: Towards A General-Purpose Video Model For Primate Behavior In The Wild,huggingface_papers;arxiv,2025-11-12T19:27:40Z,Felix B. Mueller; Jan F. Meier; Timo Lueddecke; Richard Vogg; Roger L. Freixanet; Valentin Hassler; Tiffany Bosshard; Elif Karakoc; William J. O'Hearn; Sofia M. Pereira; Sandro Sehner; Kaja Wierucka; Judith Burkart; Claudia Fichtel; Julia Fischer; Alexander Gail; Catherine Hobaiter; Julia Ostner; Liran Samuni; Oliver Schülke; Neda Shahidi; Erin G. Wessling; Alexander S. Ecker,cs.CV; cs.LG,https://huggingface.co/papers/2511.09675,https://arxiv.org/abs/2511.09675,/root/workspace/jepa/pdfs/2511.09675.pdf,"A primate-centric, data-centric pretraining strategy can yield more general and label-efficient video representations for primate behavior analysis than human-centric pretrained models.","Assemble a 424-hour curated primate video dataset from research and web footage, continue pretraining V-JEPA on it, and evaluate the frozen representations with a lightweight classifier on four benchmark datasets.","The approach consistently outperforms prior work, including fully finetuned baselines, scales well with fewer labels, and provides evidence that domain-level pretraining works for video models.","The summary frames prior methods as limited in generalization, but does not state explicit limitations of PriVi itself.",The results suggest a promising path for low-label video applications and broader primate behavior research.,abstract-level synthesis
2511.08544,LeJEPA: Provable and Scalable Self-Supervised Learning Without the Heuristics,huggingface_papers;arxiv,2025-11-11T18:21:55Z,Randall Balestriero; Yann LeCun,cs.LG; cs.AI; cs.CV; stat.ML,https://huggingface.co/papers/2511.08544,https://arxiv.org/abs/2511.08544,/root/workspace/jepa/pdfs/2511.08544.pdf,"JEPA training can be simplified and stabilized by enforcing a theoretically optimal isotropic Gaussian embedding distribution, eliminating many common self-supervised heuristics.","Develop a theory of JEPA embeddings, introduce Sketched Isotropic Gaussian Regularization (SIGReg), combine it with the JEPA predictive loss as LeJEPA, and validate across more than 10 datasets and 60 architectures.","LeJEPA is presented as linear in time and memory, stable across hyperparameters and architectures, free of stop-gradient or teacher-student heuristics, and reaches 79% linear-eval accuracy with a ViT-H/14 pretrained on ImageNet-1k.","The summary emphasizes solving the lack of theory and heuristic-heavy practice in prior JEPAs, but does not describe explicit limitations of LeJEPA.","The paper aims to provide a theory-friendly, simple ecosystem that could renew interest in self-supervised pretraining as a core AI research direction.",abstract-level synthesis
2511.05622,Grounding Foundational Vision Models with 3D Human Poses for Robust Action Recognition,arxiv,2025-11-06T23:12:43Z,Nicholas Babey; Tiffany Gu; Yiheng Li; Cristian Meo; Kevin Zhu,cs.CV; cs.AI; cs.LG; cs.RO,https://huggingface.co/papers/2511.05622,https://arxiv.org/abs/2511.05622,/root/workspace/jepa/pdfs/2511.05622.pdf,Action recognition becomes more robust when predictive video representations are grounded with explicit 3D human pose information in physical space.,Fuse V-JEPA 2 representations with CoMotion human pose data and evaluate the combined model on InHARD and UCF-19-Y-OCC against three baselines.,"The fused model outperforms the baselines, with especially strong gains in complex and highly occluded scenes.","The summary critiques RGB-only action recognition as superficial, but does not state explicit limitations of the proposed model.",The findings motivate action-recognition systems that rely more on spatial grounding than on surface-level pattern matching.,abstract-level synthesis
2510.21581,Foley Control: Aligning a Frozen Latent Text-to-Audio Model to Video,huggingface_papers;arxiv,2025-10-24T15:49:54Z,Ciara Rowles; Varun Jampani; Simon Donné; Shimon Vainer; Julian Parker; Zach Evans,cs.CV; cs.SD,https://huggingface.co/papers/2510.21581,https://arxiv.org/abs/2510.21581,/root/workspace/jepa/pdfs/2510.21581.pdf,Video-guided Foley can be achieved efficiently by keeping pretrained video and text-to-audio models frozen and learning only a small cross-attention bridge between them.,"Condition a frozen Stable Audio Open DiT text-to-audio model on V-JEPA2 video embeddings through compact cross-attention inserted after text cross-attention, with pooled video tokens for lower memory use.",Foley Control achieves competitive temporal and semantic alignment with far fewer trainable parameters than recent multimodal systems while preserving prompt controllability and modularity.,The summary focuses on Video-to-Foley and does not detail broader limitations of the approach.,"The bridge design is presented as extendable to other audio modalities, including speech.",abstract-level synthesis
2510.21840,Improving the Physics of Video Generation with VJEPA-2 Reward Signal,arxiv,2025-10-22T13:40:38Z,Jianhao Yuan; Xiaofeng Zhang; Felix Friedrich; Nicolas Beltran-Velez; Melissa Hall; Reyhane Askari-Hemmat; Xiaochuang Han; Nicolas Ballas; Michal Drozdzal; Adriana Romero-Soriano,cs.CV; cs.GR,https://huggingface.co/papers/2510.21840,https://arxiv.org/abs/2510.21840,/root/workspace/jepa/pdfs/2510.21840.pdf,Self-supervised video world models can supply a reward signal that improves the physical plausibility of generated videos.,Build on the MAGI-1 video generator and guide generation with VJEPA-2 as a reward signal in a short technical report tied to the PhysicsIQ Challenge.,Using VJEPA-2 as reward improves the physics plausibility of the state-of-the-art video generator by about 6%.,"As a short technical report, the summary gives limited detail and does not spell out broader limitations.",The work suggests further use of SSL-based video world models to make generative video models more physics-aware.,abstract-level synthesis
2510.16240,Cosmos-Surg-dVRK: World Foundation Model-based Automated Online Evaluation of Surgical Robot Policy Learning,arxiv,2025-10-17T22:05:25Z,Lukas Zbinden; Nigel Nelson; Juo-Tung Chen; Xinhao Chen; Ji Woong Kim; Mahdi Azizian; Axel Krieger; Sean Huver,cs.RO,https://huggingface.co/papers/2510.16240,https://arxiv.org/abs/2510.16240,/root/workspace/jepa/pdfs/2510.16240.pdf,"A surgical world foundation model can enable automated online evaluation of robot policy learning, reducing dependence on costly and variable physical-robot testing.","Finetune the Cosmos world foundation model for surgical settings, pair it with a trained video classifier, and evaluate the pipeline on tabletop suture pad and ex-vivo porcine cholecystectomy datasets against real dVRK outcomes and human labels.","The automated pipeline shows strong correlation with real dVRK policy outcomes on suture pad tasks, good agreement between human labelers and the V-JEPA 2-derived classifier, and promising early alignment on ex-vivo cholecystectomy tasks.","Results on more complex surgical procedures are described as preliminary, and the broader real-world evaluation problem remains costly and challenging.",The platform is positioned as a path toward evaluating increasingly complex surgical procedures in simulation.,abstract-level synthesis
2510.14876,BADAS: Context Aware Collision Prediction Using Real-World Dashcam Data,huggingface_papers;arxiv,2025-10-16T16:55:30Z,Roni Goldshmidt; Hamish Scott; Lorenzo Niccolini; Shizhan Zhu; Daniel Moura; Orly Zvitia,cs.CV,https://huggingface.co/papers/2510.14876,https://arxiv.org/abs/2510.14876,/root/workspace/jepa/pdfs/2510.14876.pdf,"Collision prediction should focus on ego-vehicle threat context, and a V-JEPA2-based model trained on ego-centric dashcam data can reduce false alerts and improve prediction quality.","Create the BADAS family by re-annotating benchmarks for ego involvement and alert timing, synthesizing negatives, training V-JEPA2-based models end-to-end, and evaluating on DAD, DADA-2000, DoTA, and Nexar.","BADAS achieves state-of-the-art AP/AUC, beats a forward-collision ADAS baseline, and produces more realistic time-to-accident estimates; the authors also release an open model and benchmark re-annotations.","The summary does not describe explicit limitations of BADAS itself, focusing instead on shortcomings of prior collision prediction methods.","Released weights, code, and re-annotations are intended to support further ego-centric collision prediction research.",abstract-level synthesis
2510.05949,Gaussian Embeddings: How JEPAs Secretly Learn Your Data Density,huggingface_papers;arxiv,2025-10-07T14:06:30Z,Randall Balestriero; Nicolas Ballas; Mike Rabbat; Yann LeCun,cs.LG; cs.AI; cs.CV; stat.ML,https://huggingface.co/papers/2510.05949,https://arxiv.org/abs/2510.05949,/root/workspace/jepa/pdfs/2510.05949.pdf,"The anti-collapse term in JEPAs does more than prevent collapse: it implicitly estimates data density, enabling probability estimates from trained JEPA models.","Provide a theoretical analysis showing how sample probabilities can be computed in closed form from the model Jacobian, and validate the claim empirically across synthetic data, controlled settings, ImageNet, several JEPA-family methods, and multimodal models.","Any successfully trained JEPA can, in principle, yield efficient sample probabilities for density estimation; the authors package this use case as JEPA-SCORE and validate it across datasets and model families.",Not specified in summary.,"The method is positioned for data curation, outlier detection, and density estimation.",abstract-level synthesis
2510.03706,EmbodiSwap for Zero-Shot Robot Imitation Learning,arxiv,2025-10-04T07:11:20Z,Eadom Dessalene; Pavan Mantripragada; Michael Maynord; Yiannis Aloimonos,cs.RO; cs.AI; cs.CV; cs.LG,https://huggingface.co/papers/2510.03706,https://arxiv.org/abs/2510.03706,/root/workspace/jepa/pdfs/2510.03706.pdf,"Photorealistic synthetic robot overlays on human egocentric video, combined with a V-JEPA visual backbone, can support strong zero-shot robot imitation learning.","Generate synthetic robot-overlay datasets from human videos and robot URDFs, train a closed-loop manipulation policy on the resulting data, and compare V-JEPA with other visual backbones in real-world tests.",The V-JEPA-based zero-shot model reaches an 82% success rate in real-world tests and outperforms alternative backbones as well as the few-shot-trained pi_0 baselines discussed in the summary.,Not specified in summary.,"The released synthetic-data pipeline, datasets, and checkpoints are intended to support reproducible research and broader adoption.",abstract-level synthesis
2510.03075,What Drives Compositional Generalization in Visual Generative Models?,arxiv,2025-10-03T15:02:27Z,Karim Farid; Rajat Sahay; Yumna Ali Alnaggar; Simon Schrodi; Volker Fischer; Cordelia Schmid; Thomas Brox,cs.CV; cs.AI; cs.LG,https://huggingface.co/papers/2510.03075,https://arxiv.org/abs/2510.03075,/root/workspace/jepa/pdfs/2510.03075.pdf,Compositional generalization in visual generative models is strongly shaped by the discreteness of the training objective and by how much conditioning reveals constituent concepts during training.,"Run controlled experiments on image and video generation to study design choices affecting compositional generalization, then augment MaskGIT with an auxiliary continuous JEPA-based objective.",The study identifies two key drivers of compositional generalization and shows that adding a continuous JEPA-style objective can improve compositional performance in discrete models such as MaskGIT.,"The summary notes that the mechanisms behind compositional generalization are not fully understood, but does not describe explicit limitations of the proposed study.",The results suggest that combining discrete and continuous objectives is a useful direction for improving compositional generation.,abstract-level synthesis
2510.02311,Inferring Dynamic Physical Properties from Video Foundation Models,arxiv,2025-10-02T17:59:50Z,Guanqi Zhan; Xianzheng Ma; Weidi Xie; Andrew Zisserman,cs.CV; cs.LG,https://huggingface.co/papers/2510.02311,https://arxiv.org/abs/2510.02311,/root/workspace/jepa/pdfs/2510.02311.pdf,"Video foundation models can infer dynamic physical properties from temporal visual evidence, but they still trail methods with direct oracle cues.","Build new synthetic and real evaluation datasets for elasticity, viscosity, and dynamic friction, then compare an oracle vision-based method, prompt-based readouts on DynamiCrafter and V-JEPA-2, and prompting strategies for multimodal LLMs.","Generative and self-supervised video foundation models perform similarly overall, both remain behind the oracle method, and multimodal LLMs are currently weaker though prompt design helps.",The summary explicitly notes that the tested foundation models lag the oracle and that MLLMs are currently inferior.,"The work points to better prompting and improved video-model readouts as opportunities, and releases the dataset, model, and code.",abstract-level synthesis
2510.00974,JEPA-T: Joint-Embedding Predictive Architecture with Text Fusion for Image Generation,huggingface_papers;arxiv,2025-10-01T14:51:10Z,Siheng Wan; Zhengtao Yao; Zhengdao Li; Junhao Dong; Yanshu Li; Yikai Li; Linshan Li; Haoyan Xu; Yijiang Li; Zhikang Dong; Huacan Wang; Jifeng Shen,cs.CV,https://huggingface.co/papers/2510.00974,https://arxiv.org/abs/2510.00974,/root/workspace/jepa/pdfs/2510.00974.pdf,Late fusion plus objective-level text alignment can make a joint-embedding predictive transformer effective for text-conditioned image generation while keeping the backbone general.,"Introduces JEPA-T, which encodes images and captions into discrete tokens, applies a joint-embedding predictive Transformer, adds cross-attention after the predictor for conditional denoising, injects raw text embeddings before the flow-matching loss, and uses iterative denoising at inference.","On ImageNet-1K, the abstract reports strong data efficiency, open-vocabulary generalization, and consistent gains over non-fusion and late-fusion baselines.",The abstract only names ImageNet-1K evaluations and does not describe broader text-to-image benchmarks or qualitative failure modes.,Extend JEPA-style multimodal token modeling to broader text-to-image generation settings and other conditional generative tasks.,abstract-level synthesis
2509.25449,Joint Embeddings Go Temporal,huggingface_papers;arxiv,2025-09-29T19:57:37Z,Sofiane Ennadir; Siavash Golkar; Leopoldo Sarra,cs.LG; cs.AI,https://huggingface.co/papers/2509.25449,https://arxiv.org/abs/2509.25449,/root/workspace/jepa/pdfs/2509.25449.pdf,"JEPA-style latent prediction can be adapted effectively to time series, offering a general representation learner for both classification and forecasting.",Introduce Time Series JEPA (TS-JEPA) for time-series representation learning and evaluate it on standard classification and forecasting benchmarks against current baselines.,TS-JEPA matches or surpasses state-of-the-art baselines and shows a strong balance of performance across diverse tasks.,Not specified in summary.,The paper positions TS-JEPA as groundwork for future time-series foundation models based on joint embeddings.,abstract-level synthesis
2509.24317,Rethinking JEPA: Compute-Efficient Video SSL with Frozen Teachers,huggingface_papers;arxiv,2025-09-29T05:55:17Z,Xianhang Li; Chen Huang; Chun-Liang Li; Eran Malach; Josh Susskind; Vimal Thilak; Etai Littwin,cs.LG; cs.CV,https://huggingface.co/papers/2509.24317,https://arxiv.org/abs/2509.24317,/root/workspace/jepa/pdfs/2509.24317.pdf,EMA-updated teachers are not necessary for V-JEPA-style video self-supervision; a frozen teacher can provide a simpler and more compute-efficient alternative.,"Introduces SALT, a two-stage scheme that first trains a target encoder by pixel reconstruction under V-JEPA masking, then freezes it and trains a student to predict the teacher latents on masked regions, followed by frozen-backbone benchmarking and scaling analysis.","The abstract reports that SALT students outperform V-JEPA 2 encoders under frozen evaluation, achieve better accuracy-FLOPs tradeoffs, and remain strong even when the teacher is small or sub-optimal.",The evidence presented is framed around frozen-backbone evaluation and the two-stage setup; the abstract does not detail broader downstream or end-to-end finetuning behavior.,Use frozen-teacher latent prediction for scalable video SSL and rethink compute allocation toward stronger students rather than more expensive teachers.,abstract-level synthesis
